asm_area_code,customer_code,Year,Month,labor_in_person_days
JHAR,395,2013,12,46
JHAR,459,2011,5,1
JHAR,459,2011,6,0
JHAR,459,2011,7,0
JHAR,459,2011,8,0
JHAR,459,2011,9,0
JHAR,459,2011,10,0
JHAR,459,2011,11,0
JHAR,459,2011,12,0
JHAR,459,2012,1,0
JHAR,459,2012,2,0
JHAR,459,2012,3,0
JHAR,459,2012,4,0
JHAR,459,2012,5,0
JHAR,459,2012,6,0
JHAR,459,2012,7,1
JHAR,459,2012,8,0
JHAR,459,2012,9,0
JHAR,459,2012,10,0
JHAR,540,2011,7,3
JHAR,540,2011,8,2
JHAR,540,2011,9,4
JHAR,540,2011,10,1
JHAR,540,2011,11,2
JHAR,540,2011,12,4
JHAR,540,2012,1,2
JHAR,540,2012,2,0
JHAR,540,2012,3,0
JHAR,540,2012,4,0
JHAR,540,2012,5,3
JHAR,540,2012,6,1
JHAR,540,2012,7,3
JHAR,540,2012,8,4
JHAR,540,2012,9,1
JHAR,540,2012,10,3
JHAR,540,2012,11,1
JHAR,540,2012,12,0
JHAR,540,2013,1,6
JHAR,540,2013,2,0
JHAR,540,2013,3,2
JHAR,540,2013,4,14
JHAR,540,2013,5,14
JHAR,540,2013,6,17
JHAR,540,2013,7,9
JHAR,540,2013,8,17
JHAR,540,2013,9,17
JHAR,540,2013,10,13
JHAR,540,2013,11,17
JHAR,540,2013,12,13
JHAR,541,2011,4,2
JHAR,541,2011,5,2
JHAR,541,2011,6,0
JHAR,541,2011,7,3
JHAR,541,2011,8,1
JHAR,541,2011,9,1
JHAR,541,2011,10,1
JHAR,541,2011,11,0
JHAR,541,2011,12,0
JHAR,541,2012,1,0
JHAR,541,2012,2,0
JHAR,541,2012,3,0
JHAR,541,2012,4,0
JHAR,541,2012,5,3
JHAR,541,2012,6,5
JHAR,541,2012,7,5
JHAR,541,2012,8,3
JHAR,541,2012,9,7
JHAR,541,2012,10,7
JHAR,541,2012,11,2
JHAR,541,2012,12,4
JHAR,541,2013,1,18
JHAR,541,2013,2,12
JHAR,541,2013,3,16
JHAR,541,2013,4,20
JHAR,541,2013,5,22
JHAR,541,2013,6,18
JHAR,541,2013,7,18
JHAR,541,2013,8,21
JHAR,541,2013,9,17
JHAR,541,2013,10,21
JHAR,541,2013,11,20
JHAR,541,2013,12,23
JHAR,542,2011,4,0
JHAR,542,2011,5,0
JHAR,542,2011,6,0
JHAR,542,2011,7,0
JHAR,542,2011,8,0
JHAR,542,2011,9,0
JHAR,542,2011,10,0
JHAR,542,2011,11,0
JHAR,542,2011,12,1
JHAR,542,2012,1,0
JHAR,542,2012,2,0
JHAR,542,2012,3,1
JHAR,542,2012,4,0
JHAR,542,2012,5,0
JHAR,542,2012,6,0
JHAR,542,2012,7,0
JHAR,542,2012,8,0
JHAR,542,2012,9,0
JHAR,542,2012,10,0
JHAR,542,2012,11,0
JHAR,542,2012,12,1
JHAR,542,2013,1,0
JHAR,542,2013,2,3
JHAR,542,2013,3,0
JHAR,542,2013,4,14
JHAR,542,2013,5,15
JHAR,542,2013,6,16
JHAR,542,2013,7,16
JHAR,542,2013,8,1
JHAR,542,2013,12,1
JHAR,550,2011,4,4
JHAR,550,2011,5,3
JHAR,550,2011,6,1
JHAR,550,2011,7,4
JHAR,550,2011,8,4
JHAR,550,2011,9,2
JHAR,550,2011,10,0
JHAR,550,2011,11,0
JHAR,550,2011,12,0
JHAR,550,2012,1,0
JHAR,550,2012,2,0
JHAR,550,2012,3,0
JHAR,550,2012,4,0
JHAR,550,2012,5,1
JHAR,550,2012,6,0
JHAR,550,2012,7,1
JHAR,550,2012,8,1
JHAR,550,2012,9,0
JHAR,550,2012,10,2
JHAR,550,2012,11,0
JHAR,550,2012,12,2
JHAR,550,2013,1,20
JHAR,550,2013,2,22
JHAR,550,2013,3,13
JHAR,550,2013,4,22
JHAR,550,2013,5,21
JHAR,550,2013,6,21
JHAR,550,2013,7,22
JHAR,550,2013,8,24
JHAR,550,2013,9,22
JHAR,550,2013,10,22
JHAR,550,2013,11,24
JHAR,550,2013,12,25
JHAR,798,2011,4,15
JHAR,798,2011,5,10
JHAR,798,2011,6,21
JHAR,798,2011,7,18
JHAR,798,2011,8,11
JHAR,798,2011,9,12
JHAR,798,2011,10,13
JHAR,798,2011,11,6
JHAR,798,2011,12,11
JHAR,798,2012,1,12
JHAR,798,2012,2,2
JHAR,798,2012,3,0
JHAR,798,2012,4,0
JHAR,798,2012,5,6
JHAR,798,2012,6,13
JHAR,798,2012,7,14
JHAR,798,2012,8,17
JHAR,798,2012,9,10
JHAR,798,2012,10,10
JHAR,798,2012,11,9
JHAR,798,2012,12,20
JHAR,798,2013,1,59
JHAR,798,2013,2,47
JHAR,798,2013,3,17
JHAR,798,2013,4,29
JHAR,798,2013,5,66
JHAR,798,2013,6,75
JHAR,798,2013,7,40
JHAR,798,2013,8,24
JHAR,798,2013,9,56
JHAR,798,2013,10,53
JHAR,798,2013,11,65
JHAR,798,2013,12,70
JHAR,957,2011,4,8
JHAR,957,2011,5,3
JHAR,957,2011,6,4
JHAR,957,2011,7,10
JHAR,957,2011,8,5
JHAR,957,2011,9,8
JHAR,957,2011,10,3
JHAR,957,2011,11,7
JHAR,957,2011,12,6
JHAR,957,2012,1,22
JHAR,957,2012,2,37
JHAR,957,2012,3,18
JHAR,957,2012,4,4
JHAR,957,2012,5,6
JHAR,957,2012,6,12
JHAR,957,2012,7,9
JHAR,957,2012,8,18
JHAR,957,2012,9,9
JHAR,957,2012,10,3
JHAR,957,2012,11,0
JHAR,957,2012,12,7
JHAR,957,2013,1,31
JHAR,957,2013,2,35
JHAR,957,2013,3,52
JHAR,957,2013,4,66
JHAR,957,2013,5,61
JHAR,957,2013,6,37
JHAR,957,2013,7,11
JHAR,957,2013,8,28
JHAR,957,2013,9,41
JHAR,957,2013,10,50
JHAR,957,2013,11,52
JHAR,957,2013,12,58
JHAR,1051,2011,4,0
JHAR,1051,2011,5,0
JHAR,1051,2011,6,0
JHAR,1051,2011,7,0
JHAR,1051,2011,8,0
JHAR,1051,2011,9,0
JHAR,1051,2011,10,0
JHAR,1051,2011,11,0
JHAR,1051,2011,12,0
JHAR,1051,2012,1,0
JHAR,1051,2012,2,0
JHAR,1051,2012,3,0
JHAR,1051,2012,4,0
JHAR,1051,2012,5,0
JHAR,1051,2012,6,0
JHAR,1051,2012,7,1
JHAR,1051,2012,8,0
JHAR,1051,2012,9,0
JHAR,1051,2012,10,0
JHAR,1051,2012,11,0
JHAR,1051,2012,12,0
JHAR,1051,2013,1,0
JHAR,1051,2013,2,1
JHAR,1051,2013,3,0
JHAR,1051,2013,4,34
JHAR,1051,2013,5,31
JHAR,1051,2013,6,35
JHAR,1051,2013,7,28
JHAR,1051,2013,8,18
JHAR,1051,2013,9,22
JHAR,1051,2013,10,20
JHAR,1051,2013,11,25
JHAR,1051,2013,12,26
JHAR,1634,2011,4,10
JHAR,1634,2011,5,11
JHAR,1634,2011,6,17
JHAR,1634,2011,7,8
JHAR,1634,2011,8,7
JHAR,1634,2011,9,11
JHAR,1634,2011,10,9
JHAR,1634,2011,11,4
JHAR,1634,2011,12,8
JHAR,1634,2012,1,12
JHAR,1634,2012,2,22
JHAR,1634,2012,3,16
JHAR,1634,2012,4,7
JHAR,1634,2012,5,4
JHAR,1634,2012,6,3
JHAR,1634,2012,7,4
JHAR,1634,2012,8,2
JHAR,1634,2012,9,3
JHAR,1634,2012,10,5
JHAR,1634,2012,11,1
JHAR,1634,2012,12,5
JHAR,1634,2013,1,4
JHAR,1634,2013,2,3
JHAR,1634,2013,3,4
JHAR,1634,2013,4,14
JHAR,1634,2013,5,13
JHAR,1634,2013,6,18
JHAR,1634,2013,7,13
JHAR,1634,2013,8,19
JHAR,1634,2013,9,16
JHAR,1634,2013,10,31
JHAR,1634,2013,11,59
JHAR,1634,2013,12,60
JHAR,1745,2011,4,0
JHAR,1745,2011,5,0
JHAR,1745,2011,6,0
JHAR,1745,2011,7,0
JHAR,1745,2011,8,0
JHAR,1745,2011,9,0
JHAR,1745,2011,10,0
JHAR,1745,2011,11,0
JHAR,1745,2011,12,0
JHAR,1745,2012,1,0
JHAR,1745,2012,2,2
JHAR,1745,2012,3,0
JHAR,1745,2012,4,0
JHAR,1745,2012,5,0
JHAR,1745,2012,6,0
JHAR,1745,2012,7,0
JHAR,1745,2012,8,0
JHAR,1745,2012,9,1
JHAR,1745,2012,10,0
JHAR,1745,2012,11,0
JHAR,1745,2012,12,1
JHAR,1745,2013,1,0
JHAR,1745,2013,2,0
JHAR,1745,2013,3,0
JHAR,1745,2013,4,19
JHAR,1745,2013,5,14
JHAR,1745,2013,6,4
JHAR,1745,2013,7,0
JHAR,1745,2013,8,2
JHAR,1745,2013,9,6
JHAR,1745,2013,10,11
JHAR,1745,2013,11,0
JHAR,1766,2011,4,0
JHAR,1766,2011,5,0
JHAR,1766,2011,6,0
JHAR,1766,2011,7,0
JHAR,1766,2011,8,0
JHAR,1766,2011,9,0
JHAR,1766,2011,10,0
JHAR,1766,2011,11,0
JHAR,1766,2011,12,0
JHAR,1766,2012,1,0
JHAR,1766,2012,2,0
JHAR,1766,2012,3,0
JHAR,1766,2012,4,0
JHAR,1766,2012,5,0
JHAR,1766,2012,6,0
JHAR,1766,2012,7,0
JHAR,1766,2012,8,0
JHAR,1766,2012,9,0
JHAR,1766,2012,10,0
JHAR,1766,2012,11,0
JHAR,1766,2012,12,0
JHAR,1766,2013,1,0
JHAR,1766,2013,2,0
JHAR,1766,2013,3,0
JHAR,1766,2013,4,0
JHAR,1766,2013,5,0
JHAR,1766,2013,6,1
JHAR,1766,2013,7,0
JHAR,1766,2013,8,1
JHAR,1766,2013,9,0
JHAR,1766,2013,10,0
JHAR,1766,2013,11,0
JHAR,1766,2013,12,0
JHAR,1819,2011,4,3
JHAR,1819,2011,5,2
JHAR,1819,2011,6,9
JHAR,1819,2011,7,3
JHAR,1819,2011,8,8
JHAR,1819,2011,9,9
JHAR,1819,2011,10,4
JHAR,1819,2011,11,10
JHAR,1819,2011,12,10
JHAR,1819,2012,1,7
JHAR,1819,2012,2,2
JHAR,1819,2012,3,2
JHAR,1819,2012,4,4
JHAR,1819,2012,5,13
JHAR,1819,2012,6,9
JHAR,1819,2012,7,6
JHAR,1819,2012,8,8
JHAR,1819,2012,9,10
JHAR,1819,2012,10,10
JHAR,1819,2012,11,10
JHAR,1819,2012,12,15
JHAR,1819,2013,1,20
JHAR,1819,2013,2,16
JHAR,1819,2013,3,17
JHAR,1819,2013,4,22
JHAR,1819,2013,5,27
JHAR,1819,2013,6,24
JHAR,1819,2013,7,20
JHAR,1819,2013,8,22
JHAR,1819,2013,9,23
JHAR,1819,2013,10,19
JHAR,1819,2013,11,24
JHAR,1819,2013,12,21
JHAR,1852,2011,4,37
JHAR,1852,2011,5,30
JHAR,1852,2011,6,11
JHAR,1852,2011,7,16
JHAR,1852,2011,8,15
JHAR,1852,2011,9,27
JHAR,1852,2011,10,20
JHAR,1852,2011,11,16
JHAR,1852,2011,12,5
JHAR,1852,2012,1,1
JHAR,2342,2012,9,7
JHAR,2342,2012,10,3
JHAR,2342,2012,11,0
JHAR,2342,2012,12,1
JHAR,2342,2013,1,4
JHAR,2342,2013,2,3
JHAR,2342,2013,3,3
JHAR,2342,2013,4,51
JHAR,2342,2013,5,62
JHAR,2342,2013,6,54
JHAR,2342,2013,7,14
JHAR,2342,2013,8,13
JHAR,2342,2013,9,11
JHAR,2342,2013,10,34
JHAR,2342,2013,11,14
JHAR,2408,2012,10,3
JHAR,2408,2012,11,0
JHAR,2408,2012,12,0
JHAR,2408,2013,1,0
JHAR,2408,2013,2,0
JHAR,2408,2013,3,0
JHAR,2408,2013,4,6
JHAR,2408,2013,5,8
JHAR,2408,2013,6,5
JHAR,2408,2013,7,6
JHAR,2408,2013,8,4
JHAR,2408,2013,9,11
JHAR,2408,2013,10,11
JHAR,2408,2013,11,21
JHAR,2408,2013,12,19
JHAR,2796,2013,11,2
JHAR,2796,2013,12,22
JHAR,2799,2013,11,1
JHAR,2799,2013,12,57
KOLK,1281,2011,4,51
KOLK,1281,2011,5,30
KOLK,1281,2011,6,25
KOLK,1281,2011,7,24
KOLK,1281,2011,8,21
KOLK,1281,2011,9,23
KOLK,1281,2011,10,33
KOLK,1281,2011,11,12
KOLK,1281,2011,12,17
KOLK,1281,2012,1,16
KOLK,1281,2012,2,41
KOLK,1281,2012,3,23
KOLK,1281,2012,4,46
KOLK,1281,2012,5,31
KOLK,1281,2012,6,29
KOLK,1281,2012,7,32
KOLK,1281,2012,8,23
KOLK,1281,2012,9,17
KOLK,1281,2012,10,9
KOLK,1281,2012,11,12
KOLK,1281,2012,12,29
KOLK,1281,2013,1,71
KOLK,1281,2013,2,101
KOLK,1281,2013,3,92
KOLK,1281,2013,4,108
KOLK,1281,2013,5,109
KOLK,1281,2013,6,105
KOLK,1281,2013,7,83
KOLK,1281,2013,8,104
KOLK,1281,2013,9,84
KOLK,1281,2013,10,87
KOLK,1281,2013,11,97
KOLK,1281,2013,12,103
KOLK,1399,2011,4,7
KOLK,1399,2011,5,5
KOLK,1399,2011,6,7
KOLK,1399,2011,7,2
KOLK,1399,2011,8,11
KOLK,1399,2011,9,5
KOLK,1399,2011,10,7
KOLK,1399,2011,11,13
KOLK,1399,2011,12,23
KOLK,1399,2012,1,18
KOLK,1399,2012,2,12
KOLK,1399,2012,3,14
KOLK,1400,2011,4,11
KOLK,1400,2011,5,3
KOLK,1439,2011,4,17
KOLK,1439,2011,5,4
KOLK,1439,2011,6,8
KOLK,1439,2011,7,2
KOLK,1439,2011,8,10
KOLK,1439,2011,9,10
KOLK,1439,2011,10,6
KOLK,1439,2011,11,16
KOLK,1439,2011,12,8
KOLK,1439,2012,1,22
KOLK,1439,2012,2,15
KOLK,1439,2012,3,2
KOLK,1439,2012,4,22
KOLK,1439,2012,5,17
KOLK,1439,2012,6,14
KOLK,1439,2012,7,28
KOLK,1439,2012,8,28
KOLK,1439,2012,9,20
KOLK,1439,2012,10,17
KOLK,1439,2012,11,11
KOLK,1439,2012,12,14
KOLK,1439,2013,1,21
KOLK,1439,2013,2,15
KOLK,1439,2013,3,14
KOLK,1439,2013,4,36
KOLK,1439,2013,5,52
KOLK,1439,2013,6,49
KOLK,1439,2013,7,53
KOLK,1439,2013,8,58
KOLK,1439,2013,9,51
KOLK,1439,2013,10,67
KOLK,1439,2013,11,68
KOLK,1439,2013,12,69
KOLK,1556,2011,4,2
KOLK,1556,2011,5,1
KOLK,1556,2011,6,2
KOLK,1556,2011,7,1
KOLK,1556,2011,8,0
KOLK,1556,2011,9,2
KOLK,1556,2011,10,1
KOLK,1556,2011,11,3
KOLK,1556,2011,12,1
KOLK,1556,2012,1,2
KOLK,1556,2012,2,3
KOLK,1556,2012,3,2
KOLK,1556,2012,4,5
KOLK,1556,2012,5,3
KOLK,1556,2012,6,0
KOLK,1556,2012,7,7
KOLK,1556,2012,8,5
KOLK,1556,2012,9,4
KOLK,1556,2012,10,2
KOLK,1556,2012,11,3
KOLK,1556,2012,12,15
KOLK,1556,2013,1,8
KOLK,1556,2013,2,3
KOLK,1556,2013,3,0
KOLK,1556,2013,4,8
KOLK,1556,2013,5,7
KOLK,1556,2013,6,5
KOLK,1556,2013,7,4
KOLK,1556,2013,8,2
KOLK,1556,2013,9,5
KOLK,1556,2013,10,5
KOLK,1556,2013,11,2
KOLK,1556,2013,12,4
KOLK,1817,2011,4,68
KOLK,1817,2011,5,45
KOLK,1817,2011,6,50
KOLK,1817,2011,7,47
KOLK,1817,2011,8,66
KOLK,1817,2011,9,49
KOLK,1817,2011,10,33
KOLK,1817,2011,11,40
KOLK,1817,2011,12,55
KOLK,1817,2012,1,61
KOLK,1817,2012,2,65
KOLK,1817,2012,3,30
KOLK,1817,2012,4,74
KOLK,1817,2012,5,72
KOLK,1817,2012,6,55
KOLK,1817,2012,7,48
KOLK,1817,2012,8,85
KOLK,1817,2012,9,72
KOLK,1817,2012,10,47
KOLK,1817,2012,11,42
KOLK,1817,2012,12,78
KOLK,1817,2013,1,85
KOLK,1817,2013,2,81
KOLK,1817,2013,3,47
KOLK,1817,2013,4,159
KOLK,1817,2013,5,153
KOLK,1817,2013,6,127
KOLK,1817,2013,7,86
KOLK,1817,2013,8,108
KOLK,1817,2013,9,132
KOLK,1817,2013,10,134
KOLK,1817,2013,11,143
KOLK,1817,2013,12,160
KOLK,1818,2011,4,19
KOLK,1818,2011,5,23
KOLK,1818,2011,6,13
KOLK,1818,2011,7,11
KOLK,1818,2011,8,18
KOLK,1818,2011,9,22
KOLK,1818,2011,10,17
KOLK,1818,2011,11,40
KOLK,1818,2011,12,32
KOLK,1818,2012,1,25
KOLK,1818,2012,2,17
KOLK,1818,2012,3,4
KOLK,1818,2012,4,32
KOLK,1818,2012,5,24
KOLK,1818,2012,6,21
KOLK,1818,2012,7,12
KOLK,1818,2012,8,24
KOLK,1818,2012,9,26
KOLK,1818,2012,10,19
KOLK,1818,2012,11,10
KOLK,1818,2012,12,21
KOLK,1818,2013,1,23
KOLK,1818,2013,2,24
KOLK,1818,2013,3,6
KOLK,1818,2013,4,67
KOLK,1818,2013,5,66
KOLK,1818,2013,6,61
KOLK,1818,2013,7,59
KOLK,1818,2013,8,63
KOLK,1818,2013,9,66
KOLK,1818,2013,10,59
KOLK,1818,2013,11,76
KOLK,1818,2013,12,81
KOLK,1824,2011,4,109
KOLK,1824,2011,5,76
KOLK,1824,2011,6,78
KOLK,1824,2011,7,89
KOLK,1824,2011,8,79
KOLK,1824,2011,9,94
KOLK,1824,2011,10,78
KOLK,1824,2011,11,70
KOLK,1824,2011,12,67
KOLK,1824,2012,1,90
KOLK,1824,2012,2,100
KOLK,1824,2012,3,39
KOLK,1824,2012,4,96
KOLK,1824,2012,5,77
KOLK,1824,2012,6,70
KOLK,1824,2012,7,78
KOLK,1824,2012,8,100
KOLK,1824,2012,9,111
KOLK,1824,2012,10,70
KOLK,1824,2012,11,64
KOLK,1824,2012,12,100
KOLK,1824,2013,1,120
KOLK,1824,2013,2,130
KOLK,1824,2013,3,86
KOLK,1824,2013,4,178
KOLK,1824,2013,5,207
KOLK,1824,2013,6,190
KOLK,1824,2013,7,134
KOLK,1824,2013,8,188
KOLK,1824,2013,9,149
KOLK,1824,2013,10,145
KOLK,1824,2013,11,17
KOLK,1824,2013,12,17
KOLK,1832,2011,4,12
KOLK,1832,2011,5,8
KOLK,1832,2011,6,12
KOLK,1832,2011,7,17
KOLK,1832,2011,8,8
KOLK,1832,2011,9,7
KOLK,1832,2011,10,8
KOLK,1832,2011,11,6
KOLK,1832,2011,12,12
KOLK,1832,2012,1,1
KOLK,1832,2012,2,12
KOLK,1832,2012,3,8
KOLK,1832,2012,4,13
KOLK,1832,2012,5,27
KOLK,1832,2012,6,11
KOLK,1832,2012,7,7
KOLK,1832,2012,8,8
KOLK,1832,2012,9,9
KOLK,1832,2012,10,6
KOLK,1832,2012,11,5
KOLK,1832,2012,12,0
KOLK,1849,2011,4,26
KOLK,1849,2011,5,26
KOLK,1849,2011,6,21
KOLK,1849,2011,7,12
KOLK,1849,2011,8,34
KOLK,1849,2011,9,24
KOLK,1849,2011,10,25
KOLK,1849,2011,11,27
KOLK,1849,2011,12,41
KOLK,1849,2012,1,17
KOLK,1849,2012,2,22
KOLK,1849,2012,3,2
KOLK,1849,2012,4,31
KOLK,1849,2012,5,19
KOLK,1849,2012,6,23
KOLK,1849,2012,7,20
KOLK,1849,2012,8,48
KOLK,1849,2012,9,34
KOLK,1849,2012,10,18
KOLK,1849,2012,11,12
KOLK,1849,2012,12,25
KOLK,1849,2013,1,25
KOLK,1849,2013,2,29
KOLK,1849,2013,3,8
KOLK,1849,2013,4,99
KOLK,1849,2013,5,64
KOLK,1849,2013,6,16
KOLK,1849,2013,7,19
KOLK,1849,2013,8,74
KOLK,1849,2013,9,73
KOLK,1849,2013,10,58
KOLK,1849,2013,11,71
KOLK,1849,2013,12,108
KOLK,1912,2011,5,28
KOLK,1912,2011,6,24
KOLK,1912,2011,7,17
KOLK,1912,2011,8,16
KOLK,1912,2011,9,16
KOLK,1912,2011,10,21
KOLK,2070,2011,11,1
KOLK,2075,2011,11,25
KOLK,2075,2011,12,6
KOLK,2075,2012,1,6
KOLK,2075,2012,2,5
KOLK,2075,2012,3,6
KOLK,2075,2012,4,37
KOLK,2075,2012,5,44
KOLK,2075,2012,6,33
KOLK,2075,2012,7,23
KOLK,2075,2012,8,54
KOLK,2075,2012,9,45
KOLK,2075,2012,10,31
KOLK,2075,2012,11,15
KOLK,2075,2012,12,12
KOLK,2075,2013,1,33
KOLK,2075,2013,2,30
KOLK,2075,2013,3,8
KOLK,2075,2013,4,30
KOLK,2075,2013,5,23
KOLK,2075,2013,6,40
KOLK,2075,2013,7,14
KOLK,2075,2013,8,27
KOLK,2075,2013,9,39
KOLK,2075,2013,10,32
KOLK,2075,2013,11,42
KOLK,2075,2013,12,3
KOLK,2105,2011,12,8
KOLK,2105,2012,1,10
KOLK,2105,2012,2,5
KOLK,2105,2012,3,5
KOLK,2105,2012,4,5
KOLK,2105,2012,5,15
KOLK,2105,2012,6,9
KOLK,2105,2012,7,5
KOLK,2105,2012,8,14
KOLK,2105,2012,9,12
KOLK,2105,2012,10,7
KOLK,2105,2012,11,8
KOLK,2105,2012,12,22
KOLK,2105,2013,1,39
KOLK,2105,2013,2,5
KOLK,2462,2012,12,12
KOLK,2462,2013,1,25
KOLK,2462,2013,2,16
KOLK,2462,2013,3,26
KOLK,2462,2013,4,75
KOLK,2462,2013,5,47
KOLK,2462,2013,6,15
KOLK,2462,2013,7,40
KOLK,2462,2013,8,29
KOLK,2462,2013,9,50
KOLK,2462,2013,10,70
KOLK,2462,2013,11,62
KOLK,2462,2013,12,28
KOLK,2826,2013,12,12
KERA,151,2013,9,1
KERA,151,2013,12,8
KERA,152,2013,10,7
KERA,152,2013,11,4
KERA,153,2013,10,1
KERA,153,2013,11,0
KERA,153,2013,12,0
KERA,154,2013,10,4
KERA,154,2013,11,1
KERA,154,2013,12,0
KERA,155,2013,11,0
KERA,155,2013,12,0
KERA,158,2013,9,11
KERA,158,2013,10,9
KERA,158,2013,11,3
KERA,158,2013,12,3
KERA,159,2013,9,2
KERA,159,2013,10,1
KERA,159,2013,11,0
KERA,159,2013,12,0
KERA,338,2013,12,7
KERA,421,2013,12,12
KERA,582,2013,12,3
KERA,584,2013,10,2
KERA,584,2013,11,0
KERA,584,2013,12,0
KERA,586,2013,9,0
KERA,586,2013,10,8
KERA,586,2013,11,8
KERA,586,2013,12,2
KERA,596,2013,10,3
KERA,596,2013,11,0
KERA,596,2013,12,0
KERA,597,2013,9,5
KERA,597,2013,10,3
KERA,597,2013,11,2
KERA,597,2013,12,0
KERA,944,2013,10,6
KERA,944,2013,11,9
KERA,944,2013,12,7
KERA,1039,2013,9,4
KERA,1039,2013,11,4
KERA,1148,2013,10,3
KERA,1148,2013,11,0
KERA,1148,2013,12,0
KERA,1172,2013,10,4
KERA,1172,2013,11,1
KERA,1172,2013,12,2
KERA,1194,2013,10,3
KERA,1194,2013,11,1
KERA,1194,2013,12,2
KERA,1206,2013,11,2
KERA,1206,2013,12,0
KERA,1207,2013,9,1
KERA,1207,2013,11,0
KERA,1207,2013,12,0
KERA,1353,2013,9,2
KERA,1353,2013,10,0
KERA,1353,2013,11,0
KERA,1353,2013,12,0
KERA,1371,2013,10,3
KERA,1371,2013,11,4
KERA,1371,2013,12,1
KERA,1384,2013,9,5
KERA,1384,2013,10,1
KERA,1384,2013,11,0
KERA,1384,2013,12,1
KERA,2665,2013,10,2
KERA,2665,2013,11,2
KERA,2665,2013,12,0
MUMB1,56,2011,4,66
MUMB1,56,2011,5,29
MUMB1,56,2011,6,67
MUMB1,56,2011,7,46
MUMB1,56,2011,8,59
MUMB1,56,2011,9,50
MUMB1,56,2011,10,63
MUMB1,56,2011,11,53
MUMB1,56,2011,12,72
MUMB1,56,2012,1,65
MUMB1,56,2012,2,63
MUMB1,56,2012,3,56
MUMB1,56,2012,4,59
MUMB1,56,2012,5,49
MUMB1,56,2012,6,50
MUMB1,56,2012,7,45
MUMB1,56,2012,8,58
MUMB1,56,2012,9,63
MUMB1,56,2012,10,40
MUMB1,56,2012,11,35
MUMB1,56,2012,12,64
MUMB1,56,2013,1,80
MUMB1,56,2013,2,83
MUMB1,56,2013,3,109
MUMB1,56,2013,4,130
MUMB1,56,2013,5,127
MUMB1,56,2013,6,126
MUMB1,56,2013,7,144
MUMB1,56,2013,8,123
MUMB1,56,2013,9,131
MUMB1,56,2013,10,115
MUMB1,56,2013,11,109
MUMB1,56,2013,12,84
MUMB1,832,2011,4,311
MUMB1,832,2011,5,238
MUMB1,832,2011,6,279
MUMB1,832,2011,7,312
MUMB1,832,2011,8,320
MUMB1,832,2011,9,216
MUMB1,832,2011,10,161
MUMB1,832,2011,11,165
MUMB1,832,2011,12,165
MUMB1,832,2012,1,156
MUMB1,832,2012,2,157
MUMB1,832,2012,3,179
MUMB1,832,2012,4,199
MUMB1,832,2012,5,166
MUMB1,832,2012,6,152
MUMB1,832,2012,7,85
MUMB1,832,2012,8,97
MUMB1,832,2012,9,90
MUMB1,832,2012,10,85
MUMB1,832,2012,11,68
MUMB1,832,2012,12,98
MUMB1,832,2013,1,117
MUMB1,832,2013,2,2
MUMB1,832,2013,3,0
MUMB1,832,2013,4,182
MUMB1,832,2013,5,300
MUMB1,832,2013,6,381
MUMB1,832,2013,7,5
MUMB1,832,2013,8,7
MUMB1,832,2013,9,33
MUMB1,832,2013,10,16
MUMB1,832,2013,11,13
MUMB1,832,2013,12,7
MUMB1,1065,2011,4,153
MUMB1,1065,2011,5,115
MUMB1,1065,2011,6,110
MUMB1,1065,2011,7,116
MUMB1,1065,2011,8,118
MUMB1,1065,2011,9,122
MUMB1,1065,2011,10,148
MUMB1,1065,2011,11,122
MUMB1,1065,2011,12,151
MUMB1,1065,2012,1,126
MUMB1,1065,2012,2,111
MUMB1,1065,2012,3,107
MUMB1,1065,2012,4,121
MUMB1,1065,2012,5,91
MUMB1,1065,2012,6,95
MUMB1,1065,2012,7,100
MUMB1,1065,2012,8,114
MUMB1,1065,2012,9,161
MUMB1,1065,2012,10,149
MUMB1,1065,2012,11,119
MUMB1,1065,2012,12,154
MUMB1,1065,2013,1,168
MUMB1,1065,2013,2,157
MUMB1,1065,2013,3,129
MUMB1,1065,2013,4,170
MUMB1,1065,2013,5,139
MUMB1,1243,2011,4,62
MUMB1,1243,2011,5,16
MUMB1,1243,2011,6,33
MUMB1,1243,2011,7,44
MUMB1,1243,2011,8,43
MUMB1,1243,2011,9,34
MUMB1,1243,2011,10,42
MUMB1,1243,2011,11,27
MUMB1,1243,2011,12,45
MUMB1,1243,2012,1,42
MUMB1,1243,2012,2,55
MUMB1,1243,2012,3,28
MUMB1,1243,2012,4,44
MUMB1,1243,2012,5,40
MUMB1,1243,2012,6,20
MUMB1,1243,2012,7,33
MUMB1,1243,2012,8,21
MUMB1,1243,2012,9,22
MUMB1,1243,2012,10,17
MUMB1,1243,2012,11,17
MUMB1,1243,2012,12,33
MUMB1,1243,2013,1,36
MUMB1,1243,2013,2,41
MUMB1,1243,2013,3,24
MUMB1,1243,2013,4,50
MUMB1,1243,2013,5,38
MUMB1,1243,2013,6,36
MUMB1,1243,2013,7,36
MUMB1,1392,2011,4,288
MUMB1,1392,2011,5,178
MUMB1,1392,2011,6,220
MUMB1,1392,2011,7,219
MUMB1,1392,2011,8,210
MUMB1,1392,2011,9,174
MUMB1,1392,2011,10,200
MUMB1,1392,2011,11,132
MUMB1,1392,2011,12,158
MUMB1,1392,2012,1,165
MUMB1,1392,2012,2,162
