customer_code,asm_area_name,asm_area_code,month,year,sec_netvalue,Bandhan_Net_Val,Wholesale_net_value,OtherPgrm_Net_Val,Non_Wholesale_net_value
1102,Pune South,PUNES,1,2013,1828544.679,1469320.128,1477797.888,0,350746.791
522,Eastern UP,EASTU,3,2013,2955622.845,66455.49,585649.918,0,2369972.927
628,Pune North,PUNEN,2,2011,4472551.11,213069.23,429660.14,0,4042890.97
1257,Bengaq South,BENGS,9,2012,2872114.519,1544193.95,2260096.498,0,612018.021
1223,Cosmbatore,COIM,5,2011,1706229.37,202955.09,351093.28,0,1355136.09
145,Bangaqore,BANG,3,2011,6543911.4,1182167.67,1481526.71,0,5062384.69
1456,Rajasthan,RAJA,6,2011,3189727.35,688972.3,2303539.71,0,886187.64
11,Orsssa,ORIS,2,2012,2067217.44,359497.57,1655441.73,0,411775.71
181,Hubqs,HUBL,11,2012,2894762.767,686700.37,1427612.73,0,1467150.037
1203,Eastern UP,EASTU,10,2013,4794562.885,0,2588295.25,0,2206267.635
1337,Hyderabad 2,HYDE2,12,2011,1395095,358469.58,433798.3,0,961296.7
2313,Vsjaywada,VIJA,1,2013,1130734.041,112287.01,325606.088,0,805127.953
1833,Bshar West,BIHAW,5,2013,1674937.753,596055.68,1166325.7,0,508612.053
535,Bshar West,BIHAW,3,2013,1853686.77,-311106.03,1853686.77,0,0
35,Bshar East,BIHAE,5,2013,1912255.63,507494.628,978868.972,0,933386.658
144,Bangaqore,BANG,11,2013,5358888.37,0,5173304.37,0,185584
1025,Mumbas 2,MUMB2,3,2011,622211.7,17590.23,199227.61,0,422984.09
261,Eastern MP,EASTM,3,2012,807045.96,0,324826.75,0,482219.21
1981,Bangaqore,BANG,5,2013,3901665.018,300661.095,856899.666,0,3044765.352
1745,Jharhhand,JHAR,5,2011,2282432.14,1461194.09,1669247.44,0,613184.7
1558,Bengaq South,BENGS,6,2013,2521252.771,233098.242,704610.273,0,1816642.498
267,Eastern MP,EASTM,6,2012,1543049.053,0,595981.5,0,947067.553
245,Hyderabad 2,HYDE2,2,2013,4932978.309,3967119.87,4071254.33,0,861723.979
455,Vsjaywada,VIJA,3,2012,2943970.633,2196464.862,2196464.862,0,747505.771
2244,Mumbas 2,MUMB2,10,2013,11981619.84,0,2270542.996,0,9711076.844
120,Rajasthan,RAJA,8,2012,4765130.937,2334718.859,3533577.658,0,1231553.279
1392,Mumbas 1,MUMB1,10,2011,32734990.31,1838196.87,2813653.61,0,29921336.7
2520,Pune North,PUNEN,8,2013,848691.439,151642.42,615822.59,0,232868.849
263,Western MP,WESTM,5,2012,3370725.06,0,3012328.71,0,358396.35
1359,Orsssa,ORIS,2,2012,7347492.22,758193.13,980416.73,0,6367075.49
729,Western UP,WESTU,2,2011,3763984.12,532640.5,587907.3,0,3176076.82
45,Vsjaywada,VIJA,10,2012,2544958.821,369066.945,1369986.48,0,1174972.341
2031,Centraq UP,CENTU,7,2012,398907.646,20316.57,111505.893,0,287401.753
1811,Gujarat South,GUJAS,2,2013,4203313.553,456437.48,714923.492,0,3488390.061
1062,Nagpur,NAGP,5,2013,4469101.44,1387380.38,1575871.06,0,2893230.38
1601,Gujarat South,GUJAS,11,2012,1015816.24,405505.68,476996.78,0,538819.46
282,Eastern UP,EASTU,7,2011,950443.79,0,685111.18,0,265332.61
1526,Bangaqore,BANG,4,2012,15053269.83,119219.334,1786574.584,143220.033,13266695.25
1891,Hyderabad 1,HYDE1,11,2011,11724245.83,1944587.31,3126344.54,0,8597901.29
328,Pune South,PUNES,4,2013,2048481.689,474842.01,1084703.667,0,963778.022
424,Haryana & HP,HARY&,11,2012,7251968.886,5231439.771,5320988.976,0,1930979.91
1891,Hyderabad 1,HYDE1,3,2012,8539424.826,588867.29,2362658.489,0,6176766.337
1436,Orsssa,ORIS,9,2013,2158444.267,98637.39,106398.13,0,2052046.137
1021,Hyderabad 1,HYDE1,10,2013,29020495.42,0,8990704.029,0,20029791.39
455,Vsjaywada,VIJA,6,2013,2769230.072,625697.27,1572636.55,0,1196593.522
1664,Chennas,CHEN,4,2011,893906.71,0,55582.82,0,838323.89
73,Eastern MP,EASTM,8,2011,5314178.73,95413.24,831608.15,0,4482570.58
18,Bengaq South,BENGS,11,2013,3383737.063,0,831845.124,0,2551891.939
963,Hubqs,HUBL,7,2012,1395176.769,194045.384,511440.923,0,883735.846
1948,Bshar East,BIHAE,11,2011,1575280.64,0,580186.89,0,995093.75
2192,Pune South,PUNES,10,2012,1105797.227,2025.22,614577.732,0,491219.495
1896,Pune North,PUNEN,8,2011,6130023.44,3172120.04,4046505.25,0,2083518.19
292,Pune South,PUNES,3,2011,843276.92,217857.11,257228.35,0,586048.57
69,Eastern MP,EASTM,4,2011,3333199.13,1189339.79,2017537.4,0,1315661.73
1103,Vsjaywada,VIJA,8,2012,1328214.356,0,214809.989,0,1113404.367
1674,Vsjaywada,VIJA,9,2013,1620558.599,66278.6,298761.398,0,1321797.201
2628,Bshar East,BIHAE,12,2013,3078550.075,0,2784137.995,0,294412.08
289,Gujarat South,GUJAS,6,2013,843180.93,74572,458020.44,0,385160.49
2132,Western MP,WESTM,10,2012,2111446.905,702789.079,1118624.714,0,992822.191
1523,Rajasthan,RAJA,12,2012,7359209.894,1364713.77,2993037.721,0,4366172.173
619,Punjab,PUNJ,2,2012,586744.12,50882.57,211507.54,0,375236.58
834,Western UP,WESTU,8,2013,1839463.749,0,25054.264,0,1814409.485
624,Bshar East,BIHAE,8,2012,4975289.239,3362751.072,3942818.472,0,1032470.767
624,Bshar East,BIHAE,6,2011,5507786.11,1722104.16,3566770.11,0,1941016
470,Gujarat North,GUJAN,4,2013,3080422.678,367980.79,620262.873,0,2460159.805
448,Pune North,PUNEN,9,2013,6357036.432,679974.64,1342560.51,0,5014475.922
1390,Vsjaywada,VIJA,10,2013,1092324.297,0,471196.555,0,621127.742
2366,Centraq UP,CENTU,1,2013,350617.042,0,73675.388,0,276941.654
1154,Bangaqore,BANG,4,2013,2781420.601,0,613087.861,0,2168332.74
35,Bshar East,BIHAE,2,2013,2219316.175,1004750.94,1174218.594,0,1045097.581
596,Keraqa,KERA,12,2013,1530381.43,0,1242605.55,0,287775.88
1203,Eastern UP,EASTU,7,2013,3898623.174,767821.27,1708437.65,0,2190185.524
1343,Pune South,PUNES,4,2011,1950413.2,0,723510.19,0,1226903.01
307,Bengaq South,BENGS,7,2012,3234404.105,1521228.702,1631880.93,0,1602523.175
356,Orsssa,ORIS,1,2013,2672936.784,1133564.4,1262581.85,0,1410354.934
306,Western UP,WESTU,2,2013,2230911.447,638584.099,997989.944,0,1232921.503
1243,Mumbas 1,MUMB1,1,2012,6501443.21,157738.1,205245.4,0,6296197.81
335,Eastern MP,EASTM,3,2012,1380245.54,0,1124151.57,0,256093.97
77,Pune North,PUNEN,6,2011,9015778.13,2297800.8,2781281.5,0,6234496.63
862,Cosmbatore,COIM,1,2012,7432038.44,1002923.93,1450769.79,0,5981268.65
335,Eastern MP,EASTM,11,2011,1993677.83,630890.29,1404581.78,0,589096.05
798,Jharhhand,JHAR,8,2011,4858217.86,2523562.79,3525413.59,0,1332804.27
47,Vsjaywada,VIJA,10,2012,2085140.16,0,99233.433,0,1985906.727
1430,Hubqs,HUBL,2,2013,4300955.884,88557.95,160919.24,0,4140036.644
1853,Bshar West,BIHAW,7,2011,765124.41,0,564572.71,0,200551.7
1243,Mumbas 1,MUMB1,2,2012,7954493.99,89191.24,196711.99,0,7757782
1436,Orsssa,ORIS,3,2011,764647.9,0,0,0,764647.9
325,Centraq UP,CENTU,6,2013,290555.599,60879.55,140266.17,0,150289.429
522,Eastern UP,EASTU,2,2013,5396908.285,191983.63,1275970.925,0,4120937.36
1413,Bshar East,BIHAE,5,2012,1257647.738,0,859142.008,0,398505.73
1139,Centraq UP,CENTU,3,2013,439144.629,357183.76,362998.89,0,76145.739
343,Bengaq South,BENGS,7,2011,1183912.4,344099.41,445063.94,0,738848.46
1524,Punjab,PUNJ,12,2013,9134351.324,0,3234917.647,0,5899433.677
957,Jharhhand,JHAR,5,2013,3796528.286,33268.759,479223.621,0,3317304.665
2355,Rajasthan,RAJA,10,2013,674066.003,0,290368.08,0,383697.923
374,Eastern MP,EASTM,5,2013,4661806.183,894249.956,1335099.774,0,3326706.409
52,Vsjaywada,VIJA,1,2012,3459310.332,0,72981.106,0,3386329.226
1987,Vsjaywada,VIJA,1,2012,5798964.989,0,3153442.456,0,2645522.533
1744,Pune South,PUNES,6,2011,1229882.9,167552.68,286175.17,0,943707.73
2799,Jharhhand,JHAR,12,2013,2451746.207,0,6812.179,0,2444934.028
353,Hubqs,HUBL,9,2011,2184499.98,0,1955343.49,0,229156.49
1094,Vsjaywada,VIJA,8,2011,2084861.33,1640176.05,1646449.84,0,438411.49
372,Vsjaywada,VIJA,1,2013,4187846.909,791779.351,1966821.618,0,2221025.291
2034,Centraq UP,CENTU,1,2012,1007045.76,0,767607.08,0,239438.68
743,Pune North,PUNEN,2,2012,2047282.391,930177.9,1014013.4,0,1033268.991
427,Hubqs,HUBL,10,2011,1812403.79,142366.11,215263.29,0,1597140.5
1896,Pune North,PUNEN,12,2011,5562796.69,2798440.8,3496812.97,0,2065983.72
1980,Deqhs Metro,DELHM,4,2013,18773693.58,1381604.458,6036629.319,0,12737064.26
2027,Western UP,WESTU,12,2012,1024648.389,157992.723,599889.765,0,424758.624
850,Chennas,CHEN,9,2011,10552738.93,3721467.51,4563998.43,0,5988740.5
2013,Eastern UP,EASTU,9,2012,56987.801,41561.073,41561.073,0,15426.728
2666,Centraq UP,CENTU,12,2013,28027.868,0,2211.68,0,25816.188
1822,Eastern MP,EASTM,3,2011,2756092.81,458455.71,472140.96,0,2283951.85
1819,Jharhhand,JHAR,11,2012,535539.193,276379.18,373537.479,0,162001.714
106,Chennas,CHEN,12,2013,1072331.208,0,252598.96,0,819732.248
469,Bshar West,BIHAW,9,2013,2534070.879,396842.764,1792690.523,0,741380.356
620,Bengaq North,BENGN,10,2011,2195840.79,0,993582.95,0,1202257.84
354,Vsjaywada,VIJA,10,2013,937086.092,0,326409.59,0,610676.502
304,Western UP,WESTU,9,2011,1299329.16,389026.56,523447.92,0,775881.24
1038,Cosmbatore,COIM,9,2011,748146.36,230367.14,307091.07,0,441055.29
86,Nagpur,NAGP,4,2011,2128477.48,329007.77,1007333.78,0,1121143.7
1578,Cosmbatore,COIM,11,2011,1212769.88,125035.38,219328.69,0,993441.19
245,Hyderabad 2,HYDE2,1,2011,4431190.69,3304528.94,3440126.6,0,991064.09
21,Bengaq North,BENGN,11,2011,1274892.17,715090.24,721201.14,0,553691.03
1745,Jharhhand,JHAR,5,2013,1832234.715,709308.77,1159530.32,0,672704.395
2397,Bshar West,BIHAW,1,2013,700024.11,0,404045.14,0,295978.97
330,Pune North,PUNEN,4,2011,2434261.79,1426949.68,1722092.72,0,712169.07
120,Rajasthan,RAJA,12,2011,7723283.71,5144535.72,5896212.57,0,1827071.14
247,Vsjaywada,VIJA,6,2012,898255.131,0,356335.032,0,541920.099
1139,Centraq UP,CENTU,2,2011,977929.85,0,862445.09,0,115484.76
96,Nagpur,NAGP,5,2012,1520451.863,0,273894.94,0,1246556.923
1238,Pune South,PUNES,9,2011,2242886.82,402985.06,612589.97,0,1630296.85
228,Vsjaywada,VIJA,6,2011,1252715.1,522515.88,656491.74,0,596223.36
449,Gujarat South,GUJAS,8,2013,2508454.469,221157.13,360744.526,0,2147709.943
628,Pune North,PUNEN,12,2012,4514839.187,74426.642,239024.811,0,4275814.376
2486,Haryana & HP,HARY&,10,2013,897905.4,0,399722.11,0,498183.29
2016,Western UP,WESTU,4,2013,1323112.695,359628.579,685324.769,0,637787.926
1284,Bengaq South,BENGS,3,2011,691807.41,333684.2,440470.39,0,251337.02
865,Vsjaywada,VIJA,9,2012,1439400.881,434301.66,663442.063,0,775958.818
165,Western UP,WESTU,6,2011,3677134.34,986570.18,2138338.02,0,1538796.32
11,Orsssa,ORIS,3,2013,717909.18,290128.96,446374.07,0,271535.11
94,Nagpur,NAGP,1,2013,1179294.758,541276.77,636847.206,0,542447.552
1548,Punjab,PUNJ,4,2013,9172243.058,1062688.29,3855145.402,0,5317097.656
774,Eastern UP,EASTU,3,2011,1148999.49,0,76697.34,0,1072302.15
1199,Pune North,PUNEN,8,2012,1876912.673,1653517.223,1743604.299,0,133308.374
1146,Bangaqore,BANG,6,2011,9173396.41,1616771.71,7144692.91,0,2028703.5
217,NER,NER,11,2012,4267797.107,2351934.139,3583197.504,0,684599.603
613,Eastern MP,EASTM,5,2011,4381654.89,2695090.63,2810604.88,0,1571050.01
619,Punjab,PUNJ,4,2012,1222789.38,0,393778.01,0,829011.37
538,Bengaq North,BENGN,8,2013,2120529.056,678210.99,1211302.61,0,909226.446
1198,Pune North,PUNEN,5,2011,1553545.5,664255.88,1197926.17,0,355619.33
1920,Gujarat South,GUJAS,12,2012,1365006.56,79307.56,371146.94,0,993859.62
1882,Chennas,CHEN,1,2013,1091109.598,73126.01,342384.011,0,748725.587
86,Nagpur,NAGP,2,2011,1491307.16,348354.35,942435.35,0,548871.81
1575,Pune North,PUNEN,12,2012,762988.638,88618.76,261969.5,0,501019.138
1227,Bengaq North,BENGN,8,2013,1252014.557,649210.99,917486.65,0,334527.907
550,Jharhhand,JHAR,3,2011,595790.06,140919.93,506584.67,0,89205.39
1886,NER,NER,11,2012,1398468.883,613161.9,737944.69,0,660524.193
1022,Hubqs,HUBL,5,2013,1405923.1,52597.15,125811.815,0,1280111.285
475,Orsssa,ORIS,8,2013,1301131.04,70678.554,470947.434,0,830183.606
2315,Hubqs,HUBL,6,2013,851280.264,48143.384,365083.453,0,486196.811
330,Pune North,PUNEN,8,2012,489772.655,125461.22,137018.54,0,352754.115
383,Western UP,WESTU,9,2013,5223099.398,387780.9,3353455.738,0,1869643.66
252,Hyderabad 2,HYDE2,3,2012,742489.75,676683.01,676683.01,0,65806.74
731,Hubqs,HUBL,4,2012,4516446.596,0,1375401.006,0,3141045.59
77,Pune North,PUNEN,10,2012,10681999.77,1496111.06,3972899.909,0,6709099.864
120,Rajasthan,RAJA,2,2011,5099616.64,3362936.68,3874075.16,0,1225541.48
361,Western MP,WESTM,1,2012,2172009.79,1214122.27,1409131.9,0,762877.89
1222,Centraq UP,CENTU,10,2013,5911476.261,0,554992.124,0,5356484.137
2244,Mumbas 2,MUMB2,9,2012,13674755.95,1940.43,1678850.899,0,11995905.05
1111,Gujarat South,GUJAS,2,2012,806420.651,66162.05,258417.7,0,548002.951
1733,Eastern MP,EASTM,9,2013,24166620.22,9146651.71,17473870.34,0,6692749.877
1939,Rajasthan,RAJA,5,2013,6181379.315,276381.854,772367.405,0,5409011.91
2511,Mumbas 1,MUMB1,11,2013,16479926.6,0,3318943.752,0,13160982.84
60,Haryana & HP,HARY&,6,2012,1890882.164,0,1148000.28,0,742881.884
44,Vsjaywada,VIJA,5,2013,1570295.387,326955.96,543918.702,0,1026376.685
2034,Centraq UP,CENTU,8,2013,953522.164,728213.39,775523.89,0,177998.274
1130,Hyderabad 2,HYDE2,12,2012,2072119.277,284223.795,413033.712,0,1659085.565
1297,Bshar East,BIHAE,10,2012,2102919.068,0,1426596.009,0,676323.059
2134,Western MP,WESTM,8,2012,1375210.203,186907.689,660036.026,0,715174.177
645,Centraq UP,CENTU,6,2013,564200.403,150780.58,449429.62,0,114770.783
1956,NER,NER,8,2011,354468,0,3404.16,0,351063.84
462,Rajasthan,RAJA,4,2011,1018655.28,141204.13,350798.52,0,667856.76
2504,Pune South,PUNES,5,2013,2274781.335,1791142.742,2052318.491,0,222462.844
1915,Western UP,WESTU,6,2011,940573.87,0,338799.82,0,601774.05
1849,Koqhata,KOLK,2,2012,5364628.73,304108.49,1239621.99,0,4125006.74
1391,Vsjaywada,VIJA,10,2012,1083816.378,54626.203,224098.978,0,859717.4
470,Gujarat North,GUJAN,5,2012,2413555.862,0,564769.108,0,1848786.754
967,Centraq UP,CENTU,1,2013,4186512.928,452832.207,1210377.961,0,2976134.967
2333,Haryana & HP,HARY&,10,2012,385392.79,0,17964.37,0,367428.42
1302,Gujarat North,GUJAN,11,2012,2893364.904,777282.05,924219.65,0,1969145.254
2343,Vsjaywada,VIJA,9,2012,116076.98,0,21087.65,0,94989.33
620,Bengaq North,BENGN,11,2011,2239014.27,0,958456.34,0,1280557.93
2321,Pune South,PUNES,11,2013,658757.96,0,352179.91,0,306578.05
553,Vsjaywada,VIJA,10,2011,921762.39,503006.24,591030.28,0,330732.11
622,Vsjaywada,VIJA,11,2012,1326567.348,250519.21,995511.303,0,331056.045
1738,Haryana & HP,HARY&,7,2012,611506.276,0,264459.577,0,347046.699
1016,Bangaqore,BANG,2,2013,7496610.352,0,306211.397,0,7190398.955
1593,Hyderabad 2,HYDE2,4,2013,887935.63,135284.74,520502.4,0,367433.23
1304,Hyderabad 2,HYDE2,6,2011,5117172.96,791352.29,1304947.08,0,3812225.88
2293,Cosmbatore,COIM,8,2012,754584.81,0,180444.53,0,574140.28
394,Mumbas 2,MUMB2,3,2011,20490989.58,1784559.67,2091873.67,0,18399115.91
1594,Chennas,CHEN,5,2013,2657026.267,137344.3,295458.104,0,2361568.163
1056,Hyderabad 2,HYDE2,9,2011,1713586.04,0,45664.45,0,1667921.59
8,Jharhhand,JHAR,11,2011,8114653.5,709425.09,735105.79,0,7379547.71
64,Haryana & HP,HARY&,5,2013,1628038.17,163851.008,342444.278,0,1285593.892
1832,Koqhata,KOLK,5,2011,3806128.94,397533.32,523037.05,0,3283091.89
121,Rajasthan,RAJA,8,2013,1400487.15,274324.52,442157.63,0,958329.52
802,Bengaq North,BENGN,11,2012,1091476.566,435475.326,873538.564,0,217938.002
408,Rajasthan,RAJA,5,2011,16928325.39,10424879.4,10831319.25,0,6097006.14
330,Pune North,PUNEN,2,2012,1101693.11,257413.42,291359.99,0,810333.12
2243,Pune South,PUNES,12,2012,14038852.57,1767742.626,6081165.306,0,7957687.267
963,Hubqs,HUBL,12,2013,2617147.934,0,1065979.424,0,1551168.51
1238,Pune South,PUNES,6,2011,2640281.04,563101.27,926608.72,0,1713672.32
1102,Pune South,PUNES,9,2011,1588247.19,1219887.88,1428081.08,0,160166.11
2036,Centraq UP,CENTU,6,2013,287672.886,89280.638,193112.024,0,94560.862
1690,Pune North,PUNEN,7,2011,5437351.51,391503.62,948678.34,0,4488673.17
2068,Eastern UP,EASTU,10,2012,608901.119,0,0,0,608901.119
607,Gujarat South,GUJAS,6,2011,2146037.96,727828.79,1244414.71,0,901623.25
1213,Pune North,PUNEN,2,2012,1426734.78,117383.51,1246680.96,0,180053.82
413,Hyderabad 2,HYDE2,6,2012,1945447.488,0,859717.386,0,1085730.102
1905,Rajasthan,RAJA,5,2012,1462954.587,0,620307.59,0,842646.997
2822,Bangaqore,BANG,12,2013,375930.53,0,0,0,375930.53
2381,Orsssa,ORIS,1,2013,596881.83,0,43977.91,0,552903.92
1316,Deqhs Metro,DELHM,9,2011,7315632.56,1400590.25,2230121.39,0,5085511.17
2144,Vsjaywada,VIJA,8,2013,2391617.691,18029.958,1002341.544,0,1389276.147
456,Mumbas 2,MUMB2,6,2012,440051.3,0,129569.32,0,310481.98
1359,Orsssa,ORIS,5,2012,4391748.421,0,1157063.08,0,3234685.341
1090,Nagpur,NAGP,3,2011,5186726.82,360415.74,406932.08,0,4779794.74
960,Pune North,PUNEN,1,2013,1241949.512,168622.89,659670.385,0,582279.127
69,Eastern MP,EASTM,10,2012,1626254.576,0,1216390.212,0,409864.364
168,Western UP,WESTU,9,2012,2371093.525,1665323.409,2253469.005,0,117624.52
595,Chennas,CHEN,9,2012,4982910.954,780314.251,2683482.376,0,2299428.578
291,Pune South,PUNES,6,2011,765584.57,0,378244.04,0,387340.53
2032,Centraq UP,CENTU,4,2013,1615561.79,752099.96,1575237.15,0,40324.64
315,Chennas,CHEN,7,2012,643455.534,85720.868,152484.918,0,490970.616
2,Bengaq South,BENGS,4,2011,6659795.91,1994393.87,2678310.87,0,3981485.04
1089,Vsjaywada,VIJA,8,2013,1345202.336,656466.05,901769.72,0,443432.616
1456,Rajasthan,RAJA,10,2012,2306883.972,0,2129114.669,0,177769.303
50,Vsjaywada,VIJA,2,2012,1272397.7,5034.66,909609,0,362788.7
1916,Chennas,CHEN,8,2012,1192738.484,0,392251.638,0,800486.846
2341,Rajasthan,RAJA,10,2013,622386.798,0,427994.47,0,194392.328
2016,Western UP,WESTU,5,2013,694383.915,194679.707,268503.783,0,425880.132
2143,Rajasthan,RAJA,4,2013,3224357.274,866966.75,1896778.16,0,1327579.114
1103,Vsjaywada,VIJA,1,2011,1405291.07,206976.87,694925.95,0,710365.12
236,Punjab,PUNJ,11,2011,1627015.63,721798.47,885633.62,0,741382.01
636,Gujarat North,GUJAN,2,2013,7543832.435,1675143.892,1795599.202,0,5748233.233
1920,Gujarat South,GUJAS,11,2013,1176764.012,0,298594.24,0,878169.772
473,Hyderabad 2,HYDE2,2,2012,3221152.79,2769369.68,3010087.41,0,211065.38
2717,Western UP,WESTU,12,2013,6589681.798,0,3866517.67,0,2723164.128
2442,Bangaqore,BANG,6,2013,1920969.721,387370.086,759739.373,0,1161230.348
1840,NER,NER,10,2011,323001.09,0,31139.76,0,291861.33
1883,NER,NER,5,2011,3152357.66,499074.05,2426154.66,0,726203
1227,Bengaq North,BENGN,11,2011,3646131.48,2959858.71,3321149.64,0,324981.84
481,Bengaq South,BENGS,11,2013,4156048.47,0,3505654.537,0,650393.933
993,Pune South,PUNES,11,2012,676254.819,289000.3,343658.042,0,332596.777
1337,Hyderabad 2,HYDE2,7,2013,776940.86,257331.87,292324.45,0,484616.41
1304,Hyderabad 2,HYDE2,7,2012,3808388.518,728561.485,1059144.842,0,2749243.676
329,Pune South,PUNES,8,2012,654107.254,0,62120.355,0,591986.899
2253,Deqhs Metro,DELHM,12,2012,16476706.31,1898187.39,5654011.212,0,10822695.09
1756,Bangaqore,BANG,12,2012,3661781.11,271160.513,767716.953,0,2894064.157
456,Mumbas 2,MUMB2,3,2012,657170.35,26225.81,215842.93,0,441327.42
1938,Rajasthan,RAJA,12,2011,2010770.61,904096.29,983805.81,0,1026964.8
267,Eastern MP,EASTM,9,2012,2674325.883,406511.542,889315.092,0,1785010.791
1067,Pune South,PUNES,1,2012,4598989.522,355570.17,2152899.685,0,2446089.837
1068,Chennas,CHEN,6,2013,916903.416,0,153501.821,0,763401.595
383,Western UP,WESTU,6,2013,3774976.145,223167.12,2246591.26,0,1528384.885
325,Centraq UP,CENTU,11,2012,255893.903,125199.03,165405.726,0,90488.177
1306,NER,NER,9,2011,4272872.53,838325.6,1843073.22,0,2429799.31
1449,Gujarat South,GUJAS,5,2013,2707695.058,245260.27,1262344.296,0,1445350.762
9,Orsssa,ORIS,5,2012,1226368.203,0,792470.75,0,433897.453
96,Nagpur,NAGP,6,2011,1572490.5,114474.46,319538.98,0,1252951.52
372,Vsjaywada,VIJA,6,2011,4648717.85,1273109.15,2179332.55,0,2469385.3
359,Vsjaywada,VIJA,8,2013,1037846.197,233293.802,364934.964,0,672911.233
1950,Bengaq South,BENGS,4,2012,1892592.2,0,1253903.69,0,638688.51
239,NER,NER,2,2012,421184.61,0,58715.81,0,362468.8
1878,Mumbas 2,MUMB2,12,2011,17970295.69,0,3983740.55,804591.745,13986555.14
2478,Punjab,PUNJ,5,2013,4841809.725,897254.517,2032348.201,0,2809461.524
743,Pune North,PUNEN,6,2012,2775032.498,0,1792824.823,0,982207.675
1006,Gujarat South,GUJAS,3,2012,1905415.09,48943.37,601974.56,0,1303440.53
315,Chennas,CHEN,10,2011,716900.34,183449.74,183449.74,0,533450.6
399,Gujarat South,GUJAS,1,2013,1770105.752,630097.57,1089557.378,0,680548.374
2192,Pune South,PUNES,3,2013,734507.524,80010.64,395932.24,0,338575.284
1649,Eastern MP,EASTM,7,2011,4505153.55,121205.87,745135.22,0,3760018.33
2332,Nagpur,NAGP,6,2013,1280300.123,47893.47,694268.84,0,586031.283
11,Orsssa,ORIS,1,2012,1578169.69,29066.6,1018858.86,0,559310.83
620,Bengaq North,BENGN,11,2013,2237610.813,0,1496336.13,0,741274.683
2340,Hyderabad 2,HYDE2,9,2012,588583.37,0,101568.4,0,487014.97
2350,Gujarat North,GUJAN,10,2012,447984.95,0,76516.51,0,371468.44
217,NER,NER,9,2012,7250919.065,2238316.57,6341965.645,0,908953.42
620,Bengaq North,BENGN,9,2013,3306229.212,893073.21,2616854.42,0,689374.792
1634,Jharhhand,JHAR,8,2012,4679332.48,1965803.05,2156532.733,0,2522799.747
465,Western UP,WESTU,3,2011,18027750.7,295672.35,16627325.64,0,1400425.06
137,Gujarat North,GUJAN,2,2012,4356875.32,890708.38,1181529.46,0,3175345.86
282,Eastern UP,EASTU,7,2013,543907.944,450679.282,474076.955,0,69830.989
536,Bshar East,BIHAE,2,2011,2532112.24,2327785.1,2327785.1,0,204327.14
1833,Bshar West,BIHAW,7,2012,1222718.63,246119.5,699529.69,0,523188.94
1840,NER,NER,6,2012,588485.701,0,144641.75,0,443843.951
87,Nagpur,NAGP,4,2012,2341524.54,12947.25,2139395.23,0,202129.31
1244,Pune South,PUNES,10,2012,2977296.499,442314.49,1639539.591,0,1337756.908
1927,Orsssa,ORIS,2,2012,2030676.34,0,1746012.02,0,284664.32
2106,Punjab,PUNJ,10,2013,4012768.665,0,1956308.117,0,2056460.548
1001,NER,NER,5,2012,6385267.285,0,6085333.564,0,299933.721
525,Pune North,PUNEN,6,2013,5769307.125,262458.917,923926.275,0,4845380.85
379,Mumbas 2,MUMB2,10,2013,2516171.56,0,203868.685,0,2312302.875
1306,NER,NER,10,2013,2728795.8,0,947428.7,0,1781367.1
2520,Pune North,PUNEN,12,2013,886551.223,0,789061.16,0,97490.063
1824,Koqhata,KOLK,11,2012,8726859.305,292352.04,1251555.976,0,7475303.329
2517,Bengaq South,BENGS,11,2013,1569381.441,0,866776.528,0,702604.913
45,Vsjaywada,VIJA,11,2013,3183492.634,0,1774440.299,0,1409052.335
1304,Hyderabad 2,HYDE2,8,2011,4320849.48,479804.6,868196.23,0,3452653.25
1891,Hyderabad 1,HYDE1,6,2013,16455024.28,2072617.692,6387269.673,0,10067754.61
2520,Pune North,PUNEN,4,2013,873518.89,100937.85,511826.937,0,361691.953
187,Hyderabad 2,HYDE2,1,2012,2560019.19,1196707.35,1969075.86,0,590943.33
2517,Bengaq South,BENGS,9,2013,1177291.954,126332.19,517760.056,0,659531.898
120,Rajasthan,RAJA,12,2012,7571426.078,3144234.09,6112018.445,0,1459407.633
245,Hyderabad 2,HYDE2,10,2011,3445517.23,2732973.33,2732973.33,0,712543.9
2012,Hubqs,HUBL,12,2013,6909711.695,0,4393027.434,0,2516684.261
284,Eastern UP,EASTU,4,2011,1072879.8,0,554864.19,0,518015.61
307,Bengaq South,BENGS,5,2013,4252310.48,1834057.74,2133548.338,0,2118762.142
843,Hyderabad 2,HYDE2,12,2012,842123.006,48086.676,203256.954,0,638866.052
119,Rajasthan,RAJA,3,2012,977637.79,0,581359.63,0,396278.16
1996,Centraq UP,CENTU,10,2013,849059.544,0,695886.51,0,153173.034
280,Centraq UP,CENTU,9,2012,1410653.829,518063.707,1164297.994,0,246355.835
1578,Cosmbatore,COIM,5,2012,1017116.085,0,158283.66,0,858832.425
137,Gujarat North,GUJAN,1,2011,3804804.26,923063.84,1127905.15,0,2676899.11
1242,Hubqs,HUBL,1,2012,3122678.1,1275346.91,1627194.18,0,1495483.92
98,Nagpur,NAGP,10,2013,7173275.314,0,4690852.908,0,2482422.406
1855,NER,NER,4,2013,7597762.794,58990.73,473265.128,0,7124497.666
60,Haryana & HP,HARY&,9,2012,1737210.73,259320.1,882917.58,0,854293.15
