asm_area_code,customer_code,Year,Month,Retailers,Invoices,Retailers_Univ,EC
NER,1897,2013,1,167,506,167,1.0
NER,1897,2013,2,164,419,167,0.982035928
NER,1897,2013,3,164,462,167,0.982035928
NER,1897,2013,4,164,583,164,1.0
NER,1897,2013,5,167,653,167,1.0
NER,1897,2013,6,167,614,167,1.0
NER,1897,2013,7,167,482,167,1.0
NER,1897,2013,8,164,535,167,0.982035928
NER,1897,2013,9,167,655,167,1.0
NER,1897,2013,10,167,590,167,1.0
NER,1897,2013,11,167,587,167,1.0
NER,1897,2013,12,167,674,167,1.0
NER,1899,2011,4,205,572,205,1.0
NER,1899,2011,5,202,596,208,0.971153846
NER,1899,2011,6,209,796,211,0.990521327
NER,1899,2011,7,206,569,211,0.976303318
NER,1899,2011,8,208,666,212,0.981132075
NER,1899,2011,9,186,444,210,0.8857142859999999
NER,1899,2011,10,212,534,213,0.995305164
NER,1899,2011,11,208,563,214,0.971962617
NER,1899,2011,12,201,523,215,0.934883721
NER,1899,2012,1,200,496,216,0.925925926
NER,1899,2012,2,215,630,220,0.977272727
NER,1899,2012,3,188,366,223,0.843049327
NER,1899,2012,4,210,616,228,0.921052632
NER,1899,2012,5,199,566,222,0.896396396
NER,1899,2012,6,208,547,233,0.8927038629999999
NER,1899,2012,7,213,654,233,0.91416309
NER,1899,2012,8,208,582,225,0.924444444
NER,1899,2012,9,195,380,220,0.8863636359999999
NER,1899,2012,10,212,459,225,0.942222222
NER,1899,2012,11,220,424,243,0.905349794
NER,1899,2012,12,175,376,241,0.726141079
NER,1899,2013,1,212,542,245,0.865306122
NER,1899,2013,2,316,571,369,0.856368564
NER,1899,2013,3,405,618,535,0.7570093459999999
NER,1899,2013,4,382,697,644,0.593167702
NER,1899,2013,5,232,525,607,0.382207578
NER,1956,2011,8,20,23,20,1.0
NER,1956,2011,9,25,40,35,0.7142857140000001
NER,1956,2011,10,27,35,47,0.574468085
NER,1956,2011,11,24,41,48,0.5
NER,1956,2011,12,62,83,82,0.7560975609999999
NER,1956,2012,1,38,53,92,0.413043478
NER,1956,2012,2,51,96,104,0.490384615
NER,1956,2012,3,12,23,74,0.162162162
NER,1956,2012,4,61,117,81,0.75308642
NER,1956,2012,5,70,105,98,0.7142857140000001
NER,1956,2012,6,79,137,112,0.705357143
NER,1956,2012,7,72,111,111,0.648648649
NER,1956,2012,8,69,126,108,0.638888889
NER,1956,2012,9,73,112,108,0.6759259259999999
NER,1956,2012,10,90,104,112,0.8035714290000001
NER,1956,2012,11,70,75,114,0.614035088
NER,1956,2012,12,9,10,97,0.092783505
NER,1956,2013,1,104,152,104,1.0
NER,1956,2013,2,58,101,108,0.537037037
NER,1956,2013,3,3,3,108,0.027777778
NER,1956,2013,4,101,156,106,0.952830189
NER,1956,2013,5,128,241,137,0.934306569
NER,1956,2013,6,128,164,141,0.907801418
NER,1956,2013,7,1,2,137,0.00729927
NER,1956,2013,9,83,152,84,0.988095238
NER,1956,2013,10,76,102,106,0.716981132
NER,1956,2013,11,116,123,137,0.8467153279999999
NER,1956,2013,12,127,174,138,0.920289855
NER,2008,2011,9,62,81,62,1.0
NER,2008,2011,10,151,251,152,0.993421053
NER,2008,2011,11,153,352,153,1.0
NER,2008,2011,12,196,478,196,1.0
NER,2008,2012,1,151,362,199,0.75879397
NER,2008,2012,2,187,396,235,0.795744681
NER,2008,2012,3,159,254,229,0.6943231440000001
NER,2008,2012,4,190,375,234,0.8119658120000001
NER,2008,2012,5,189,445,229,0.8253275109999999
NER,2008,2012,6,145,248,229,0.633187773
NER,2008,2012,7,130,205,227,0.572687225
NER,2008,2012,8,194,429,223,0.869955157
NER,2008,2012,9,178,364,214,0.831775701
NER,2008,2012,10,185,345,213,0.868544601
NER,2008,2012,11,188,331,216,0.87037037
NER,2008,2012,12,204,595,216,0.944444444
NER,2008,2013,1,219,494,243,0.901234568
NER,2008,2013,2,268,614,279,0.960573477
NER,2008,2013,3,259,639,280,0.925
NER,2008,2013,4,274,774,283,0.96819788
NER,2008,2013,5,281,984,303,0.927392739
NER,2008,2013,6,278,743,302,0.920529801
NER,2008,2013,7,265,748,282,0.939716312
NER,2008,2013,8,279,1165,282,0.989361702
NER,2008,2013,9,275,949,281,0.978647687
NER,2008,2013,10,282,1449,282,1.0
NER,2008,2013,11,272,750,282,0.964539007
NER,2008,2013,12,282,816,282,1.0
NER,2182,2012,4,240,304,241,0.995850622
NER,2182,2012,5,334,756,334,1.0
NER,2182,2012,6,334,512,335,0.997014925
NER,2182,2012,7,331,703,335,0.988059701
NER,2182,2012,8,328,784,335,0.979104478
NER,2182,2012,9,333,718,335,0.994029851
NER,2182,2012,10,293,596,335,0.874626866
NER,2182,2012,11,290,608,349,0.8309455590000001
NER,2182,2012,12,307,612,347,0.884726225
NER,2182,2013,1,323,680,336,0.961309524
NER,2182,2013,2,333,613,369,0.902439024
NER,2182,2013,3,173,276,367,0.471389646
NER,2182,2013,4,315,826,369,0.853658537
NER,2182,2013,5,276,731,347,0.7953890490000001
NER,2182,2013,6,275,668,354,0.7768361579999999
NER,2182,2013,7,222,446,320,0.69375
NER,2182,2013,8,270,539,320,0.84375
NER,2182,2013,9,279,598,320,0.871875
NER,2182,2013,10,282,700,325,0.867692308
NER,2182,2013,11,278,594,310,0.896774194
NER,2182,2013,12,150,312,306,0.490196078
NER,2553,2013,4,285,491,307,0.928338762
NER,2553,2013,5,812,2359,867,0.93656286
NER,2553,2013,6,1120,2096,1383,0.809833695
NER,2553,2013,7,1135,1977,1640,0.692073171
NER,2553,2013,8,1207,2377,1702,0.709165687
NER,2553,2013,9,1276,2386,1637,0.7794746490000001
NER,2553,2013,10,1391,2670,1703,0.8167938929999999
NER,2553,2013,11,1575,3093,1786,0.8818589029999999
NER,2553,2013,12,1347,2750,1780,0.756741573
NER,2575,2013,6,192,226,205,0.936585366
NER,2575,2013,7,179,296,266,0.6729323309999999
NER,2575,2013,8,2,2,266,0.007518797
NER,2770,2013,11,467,1070,470,0.993617021
NER,2770,2013,12,423,937,493,0.85801217
ORIS,9,2011,4,216,470,216,1.0
ORIS,9,2011,5,224,587,226,0.991150442
ORIS,9,2011,6,225,561,226,0.995575221
ORIS,9,2011,7,227,822,227,1.0
ORIS,9,2011,8,219,547,227,0.964757709
ORIS,9,2011,9,227,507,227,1.0
ORIS,9,2011,10,226,447,227,0.995594714
ORIS,9,2011,11,227,374,227,1.0
ORIS,9,2011,12,225,475,227,0.991189427
ORIS,9,2012,1,221,448,228,0.969298246
ORIS,9,2012,2,228,434,228,1.0
ORIS,9,2012,3,224,304,228,0.98245614
ORIS,9,2012,4,228,466,228,1.0
ORIS,9,2012,5,226,458,228,0.99122807
ORIS,9,2012,6,224,441,228,0.98245614
ORIS,9,2012,7,219,429,227,0.964757709
ORIS,9,2012,8,215,429,226,0.951327434
ORIS,9,2012,9,228,413,228,1.0
ORIS,9,2012,10,228,492,228,1.0
ORIS,9,2012,11,228,520,228,1.0
ORIS,9,2012,12,217,542,228,0.951754386
ORIS,9,2013,1,209,633,228,0.916666667
ORIS,9,2013,2,209,585,220,0.95
ORIS,9,2013,3,212,459,217,0.976958525
ORIS,9,2013,4,207,534,215,0.962790698
ORIS,9,2013,5,227,710,228,0.995614035
ORIS,9,2013,6,229,553,229,1.0
ORIS,9,2013,7,228,524,229,0.995633188
ORIS,9,2013,8,221,592,229,0.965065502
ORIS,9,2013,9,229,562,229,1.0
ORIS,9,2013,10,228,567,229,0.995633188
ORIS,9,2013,11,229,583,229,1.0
ORIS,9,2013,12,229,500,229,1.0
ORIS,11,2011,4,243,861,243,1.0
ORIS,11,2011,5,243,799,243,1.0
ORIS,11,2011,6,243,823,243,1.0
ORIS,11,2011,7,242,798,243,0.995884774
ORIS,11,2011,8,236,751,243,0.971193416
ORIS,11,2011,9,243,644,243,1.0
ORIS,11,2011,10,243,789,243,1.0
ORIS,11,2011,11,242,903,243,0.995884774
ORIS,11,2011,12,243,1005,243,1.0
ORIS,11,2012,1,243,706,243,1.0
ORIS,11,2012,2,243,868,243,1.0
ORIS,11,2012,3,243,706,243,1.0
ORIS,11,2012,4,243,826,243,1.0
ORIS,11,2012,5,243,826,243,1.0
ORIS,11,2012,6,243,970,243,1.0
ORIS,11,2012,7,243,1031,243,1.0
ORIS,11,2012,8,243,749,243,1.0
ORIS,11,2012,9,243,867,243,1.0
ORIS,11,2012,10,243,727,243,1.0
ORIS,11,2012,11,243,736,243,1.0
ORIS,11,2012,12,243,885,243,1.0
ORIS,11,2013,1,243,726,243,1.0
ORIS,11,2013,2,243,983,243,1.0
ORIS,11,2013,3,243,536,243,1.0
ORIS,11,2013,4,243,1026,243,1.0
ORIS,11,2013,5,243,1238,243,1.0
ORIS,11,2013,6,243,848,243,1.0
ORIS,11,2013,7,243,990,243,1.0
ORIS,11,2013,8,243,955,243,1.0
ORIS,11,2013,9,243,1040,243,1.0
ORIS,11,2013,10,242,971,243,0.995884774
ORIS,11,2013,11,243,1224,243,1.0
ORIS,11,2013,12,243,902,243,1.0
ORIS,12,2011,6,135,182,135,1.0
ORIS,12,2011,7,135,491,135,1.0
ORIS,12,2011,8,135,426,135,1.0
ORIS,12,2011,9,133,326,135,0.985185185
ORIS,12,2011,10,134,277,135,0.992592593
ORIS,12,2011,11,135,260,135,1.0
ORIS,12,2011,12,135,313,135,1.0
ORIS,12,2012,1,135,409,135,1.0
ORIS,12,2012,2,121,393,135,0.8962962959999999
ORIS,12,2012,3,135,368,135,1.0
ORIS,12,2012,4,135,327,135,1.0
ORIS,12,2012,5,135,255,135,1.0
ORIS,12,2012,6,133,226,135,0.985185185
ORIS,12,2012,7,133,248,135,0.985185185
ORIS,12,2012,8,135,318,135,1.0
ORIS,12,2012,9,135,370,135,1.0
ORIS,12,2012,10,135,492,135,1.0
ORIS,12,2012,11,135,329,135,1.0
ORIS,12,2012,12,135,353,135,1.0
ORIS,12,2013,1,135,475,135,1.0
ORIS,12,2013,2,135,386,135,1.0
ORIS,12,2013,3,135,363,135,1.0
ORIS,12,2013,4,135,448,135,1.0
ORIS,12,2013,5,135,654,135,1.0
ORIS,12,2013,6,135,660,135,1.0
ORIS,12,2013,7,135,554,135,1.0
ORIS,12,2013,8,135,678,135,1.0
ORIS,12,2013,9,135,595,135,1.0
ORIS,12,2013,10,135,655,135,1.0
ORIS,12,2013,11,135,659,135,1.0
ORIS,12,2013,12,135,625,135,1.0
ORIS,13,2011,6,45,46,45,1.0
ORIS,13,2011,7,130,259,132,0.984848485
ORIS,13,2011,8,141,263,159,0.886792453
ORIS,13,2011,9,154,268,160,0.9625
ORIS,13,2011,10,98,127,159,0.616352201
ORIS,13,2011,11,134,194,160,0.8375
ORIS,13,2011,12,141,282,156,0.903846154
ORIS,13,2012,1,160,268,160,1.0
ORIS,13,2012,2,133,145,161,0.826086957
ORIS,13,2012,3,148,164,161,0.919254658
ORIS,13,2012,4,149,322,158,0.943037975
ORIS,13,2012,5,132,358,158,0.835443038
ORIS,13,2012,6,124,283,156,0.794871795
ORIS,13,2012,7,126,283,151,0.834437086
ORIS,13,2012,8,122,317,150,0.813333333
ORIS,13,2012,9,90,259,142,0.6338028170000001
ORIS,13,2012,10,116,266,137,0.8467153279999999
ORIS,13,2012,11,157,361,158,0.993670886
ORIS,13,2012,12,154,293,160,0.9625
ORIS,13,2013,1,161,610,161,1.0
ORIS,13,2013,2,161,643,161,1.0
ORIS,13,2013,3,161,680,161,1.0
ORIS,13,2013,4,161,663,161,1.0
ORIS,13,2013,5,161,746,161,1.0
ORIS,13,2013,6,161,594,161,1.0
ORIS,13,2013,7,161,586,161,1.0
ORIS,13,2013,8,161,605,161,1.0
ORIS,13,2013,9,161,624,161,1.0
ORIS,13,2013,10,161,713,161,1.0
ORIS,13,2013,11,169,728,169,1.0
ORIS,13,2013,12,170,739,170,1.0
ORIS,356,2011,4,215,472,242,0.8884297520000001
ORIS,356,2011,5,207,457,239,0.866108787
ORIS,356,2011,6,198,457,242,0.818181818
ORIS,356,2011,7,223,575,241,0.925311203
ORIS,356,2011,8,215,526,248,0.8669354840000001
ORIS,356,2011,9,207,465,247,0.83805668
ORIS,356,2011,10,198,425,240,0.825
ORIS,356,2011,11,207,477,236,0.8771186440000001
ORIS,356,2011,12,208,489,231,0.9004329
ORIS,356,2012,1,204,479,237,0.8607594940000001
ORIS,356,2012,2,203,469,231,0.8787878790000001
ORIS,356,2012,3,173,324,232,0.745689655
ORIS,356,2012,4,209,503,233,0.896995708
ORIS,356,2012,5,187,400,234,0.7991452990000001
ORIS,356,2012,6,184,408,235,0.7829787229999999
ORIS,356,2012,7,205,474,231,0.887445887
ORIS,356,2012,8,196,445,231,0.848484848
ORIS,356,2012,9,195,411,235,0.8297872340000001
ORIS,356,2012,10,178,384,231,0.7705627709999999
ORIS,356,2012,11,183,382,229,0.799126638
ORIS,356,2012,12,206,468,241,0.8547717840000001
ORIS,356,2013,1,202,414,241,0.8381742740000001
ORIS,356,2013,2,202,418,243,0.83127572
ORIS,356,2013,3,173,342,236,0.733050847
ORIS,356,2013,4,208,550,233,0.8927038629999999
ORIS,356,2013,5,216,557,236,0.915254237
ORIS,356,2013,6,192,390,233,0.824034335
ORIS,356,2013,7,197,431,232,0.8491379309999999
ORIS,356,2013,8,192,475,220,0.872727273
ORIS,356,2013,9,167,367,215,0.776744186
ORIS,356,2013,10,181,401,214,0.8457943929999999
ORIS,356,2013,11,193,458,211,0.914691943
ORIS,356,2013,12,197,531,215,0.91627907
ORIS,475,2011,4,139,357,139,1.0
ORIS,475,2011,5,165,377,167,0.988023952
ORIS,475,2011,6,167,513,169,0.98816568
ORIS,475,2011,7,160,445,171,0.935672515
ORIS,475,2011,8,157,444,174,0.902298851
ORIS,475,2011,9,174,412,175,0.994285714
ORIS,475,2011,10,169,345,177,0.95480226
ORIS,475,2011,11,174,436,177,0.983050847
ORIS,475,2011,12,175,494,177,0.988700565
ORIS,475,2012,1,178,580,181,0.983425414
ORIS,475,2012,2,177,485,180,0.983333333
ORIS,475,2012,3,177,324,178,0.994382022
ORIS,475,2012,4,176,500,177,0.994350282
ORIS,475,2012,5,177,427,177,1.0
ORIS,475,2012,6,168,405,177,0.949152542
ORIS,475,2012,7,176,424,177,0.994350282
ORIS,475,2012,8,149,373,177,0.84180791
ORIS,475,2012,9,158,351,176,0.897727273
ORIS,475,2012,10,159,371,161,0.98757764
ORIS,475,2012,11,159,296,161,0.98757764
ORIS,475,2012,12,163,477,163,1.0
ORIS,475,2013,1,164,480,166,0.987951807
ORIS,475,2013,2,163,447,166,0.981927711
ORIS,475,2013,3,161,375,164,0.981707317
ORIS,475,2013,4,162,521,163,0.993865031
ORIS,475,2013,5,162,532,163,0.993865031
ORIS,475,2013,6,162,490,163,0.993865031
ORIS,475,2013,7,156,367,167,0.934131737
ORIS,475,2013,8,153,427,169,0.905325444
ORIS,475,2013,9,147,396,167,0.8802395209999999
ORIS,475,2013,10,149,415,154,0.967532468
ORIS,475,2013,11,153,425,153,1.0
ORIS,475,2013,12,153,425,153,1.0
ORIS,625,2011,4,178,336,201,0.8855721390000001
ORIS,625,2011,5,188,260,195,0.964102564
ORIS,625,2011,6,191,296,198,0.964646465
ORIS,625,2011,7,194,294,196,0.989795918
ORIS,625,2011,8,196,298,198,0.98989899
ORIS,625,2011,9,170,251,198,0.8585858590000001
ORIS,625,2011,10,190,256,197,0.964467005
ORIS,625,2011,11,190,300,196,0.969387755
ORIS,625,2011,12,187,239,196,0.954081633
ORIS,625,2012,1,22,22,194,0.113402062
ORIS,748,2011,4,197,366,199,0.989949749
ORIS,748,2011,5,187,385,204,0.916666667
ORIS,748,2011,6,190,392,207,0.917874396
ORIS,748,2011,7,208,420,209,0.995215311
ORIS,748,2011,8,206,472,210,0.980952381
ORIS,748,2011,9,188,374,211,0.8909952609999999
ORIS,748,2011,10,195,294,210,0.928571429
ORIS,748,2011,11,195,310,207,0.942028986
ORIS,748,2011,12,199,316,208,0.956730769
ORIS,748,2012,1,174,352,205,0.8487804879999999
ORIS,748,2012,2,190,399,205,0.926829268
ORIS,748,2012,3,164,288,200,0.82
ORIS,748,2012,4,196,387,202,0.97029703
ORIS,748,2012,5,173,389,201,0.860696517
ORIS,748,2012,6,195,398,204,0.955882353
ORIS,748,2012,7,184,423,199,0.924623116
ORIS,748,2012,8,189,358,201,0.940298507
ORIS,748,2012,9,185,428,200,0.925
ORIS,748,2012,10,187,486,196,0.954081633
ORIS,748,2012,11,185,429,192,0.963541667
ORIS,748,2012,12,191,408,194,0.984536082
ORIS,748,2013,1,203,514,206,0.985436893
ORIS,748,2013,2,202,463,207,0.975845411
ORIS,748,2013,3,199,380,206,0.966019417
ORIS,748,2013,4,203,621,207,0.980676329
ORIS,748,2013,5,201,547,207,0.971014493
ORIS,748,2013,6,203,542,207,0.980676329
ORIS,748,2013,7,207,670,207,1.0
ORIS,748,2013,8,207,747,207,1.0
ORIS,748,2013,9,205,647,207,0.990338164
ORIS,748,2013,10,206,602,207,0.995169082
ORIS,748,2013,11,207,759,207,1.0
ORIS,748,2013,12,207,710,207,1.0
ORIS,883,2011,4,540,1418,549,0.983606557
ORIS,883,2011,5,523,918,552,0.947463768
ORIS,883,2011,6,540,1103,554,0.974729242
ORIS,883,2011,7,540,1000,552,0.97826087
ORIS,883,2011,8,517,929,565,0.915044248
ORIS,883,2011,9,442,902,567,0.779541446
ORIS,883,2011,10,466,921,566,0.823321555
ORIS,883,2011,11,473,940,559,0.846153846
ORIS,883,2011,12,524,1000,560,0.935714286
ORIS,883,2012,1,483,1015,559,0.8640429340000001
ORIS,883,2012,2,365,773,566,0.644876325
ORIS,883,2012,3,341,750,516,0.6608527129999999
ORIS,883,2012,4,477,1102,514,0.928015564
ORIS,883,2012,5,444,854,543,0.8176795579999999
ORIS,883,2012,6,412,845,562,0.733096085
ORIS,883,2012,7,425,899,544,0.78125
ORIS,883,2012,8,497,1006,545,0.911926606
ORIS,883,2012,9,491,944,560,0.876785714
ORIS,883,2012,10,495,985,583,0.849056604
ORIS,883,2012,11,507,940,596,0.850671141
ORIS,883,2012,12,378,821,580,0.651724138
ORIS,883,2013,1,512,988,593,0.863406408
ORIS,883,2013,2,432,877,568,0.76056338
ORIS,883,2013,3,525,1060,598,0.877926421
ORIS,883,2013,4,372,1122,583,0.6380789020000001
ORIS,883,2013,5,407,1127,568,0.716549296
ORIS,883,2013,6,496,1170,548,0.905109489
ORIS,883,2013,7,412,1133,567,0.726631393
ORIS,883,2013,8,546,1493,596,0.916107383
ORIS,883,2013,9,506,1193,597,0.8475711890000001
ORIS,883,2013,10,598,1471,617,0.969205835
ORIS,883,2013,11,474,1181,608,0.779605263
ORIS,883,2013,12,478,1197,608,0.7861842109999999
ORIS,1359,2011,4,1057,2819,1092,0.967948718
ORIS,1359,2011,5,1049,2149,1085,0.966820276
ORIS,1359,2011,6,1015,2258,1083,0.93721145
ORIS,1359,2011,7,1073,2557,1099,0.976342129
ORIS,1359,2011,8,1031,2338,1114,0.925493716
ORIS,1359,2011,9,1041,2199,1136,0.916373239
ORIS,1359,2011,10,1065,2481,1143,0.93175853
ORIS,1359,2011,11,1071,1814,1134,0.944444444
ORIS,1359,2011,12,1115,2446,1134,0.98324515
ORIS,1359,2012,1,1065,1981,1135,0.938325991
ORIS,1359,2012,2,1062,2472,1132,0.938162544
ORIS,1359,2012,3,982,2065,1111,0.8838883890000001
ORIS,1359,2012,4,1093,2765,1140,0.95877193
ORIS,1359,2012,5,890,2310,1139,0.781387182
ORIS,1359,2012,6,1020,2478,1139,0.895522388
ORIS,1359,2012,7,1017,2060,1106,0.919529837
ORIS,1359,2012,8,1077,2530,1106,0.973779385
ORIS,1359,2012,9,849,1873,1121,0.7573595000000001
ORIS,1359,2012,10,684,1505,1115,0.613452915
ORIS,1359,2012,11,808,1664,1038,0.778420039
ORIS,1359,2012,12,770,1715,995,0.773869347
ORIS,1359,2013,1,727,1555,1015,0.716256158
ORIS,1359,2013,2,562,1219,961,0.584807492
ORIS,1359,2013,3,464,1027,859,0.54016298
ORIS,1359,2013,4,518,1422,764,0.6780104709999999
ORIS,1359,2013,5,667,2053,783,0.851851852
ORIS,1359,2013,6,700,1998,727,0.962861073
ORIS,1359,2013,7,519,1081,742,0.6994609159999999
ORIS,1359,2013,8,384,565,767,0.50065189
ORIS,1436,2011,4,549,940,581,0.944922547
ORIS,1436,2011,5,533,882,583,0.914236707
ORIS,1436,2011,6,551,939,581,0.948364888
ORIS,1436,2011,7,541,821,580,0.932758621
ORIS,1436,2011,8,543,1019,581,0.934595525
ORIS,1436,2011,9,551,1057,580,0.95
ORIS,1436,2011,10,557,945,580,0.960344828
ORIS,1436,2011,11,519,865,582,0.891752577
ORIS,1436,2011,12,580,1428,587,0.988074957
ORIS,1436,2012,1,530,1146,586,0.90443686
ORIS,1436,2012,2,566,1108,586,0.965870307
ORIS,1436,2012,3,571,1257,584,0.977739726
ORIS,1436,2012,4,573,1189,585,0.979487179
ORIS,1436,2012,5,543,1158,586,0.92662116
ORIS,1436,2012,6,536,952,587,0.913117547
ORIS,1436,2012,7,594,1603,634,0.936908517
ORIS,1436,2012,8,516,1210,635,0.812598425
ORIS,1436,2012,9,534,1017,621,0.859903382
ORIS,1436,2012,10,492,982,605,0.81322314
ORIS,1436,2012,11,473,789,600,0.788333333
ORIS,1436,2012,12,377,675,563,0.6696269979999999
ORIS,1436,2013,1,433,810,523,0.82791587
ORIS,1436,2013,2,380,604,509,0.746561886
ORIS,1436,2013,3,211,293,490,0.430612245
ORIS,1436,2013,4,433,1163,513,0.844054581
ORIS,1436,2013,5,412,1151,471,0.874734607
ORIS,1436,2013,6,426,1155,461,0.924078091
ORIS,1436,2013,7,334,497,473,0.706131078
ORIS,1436,2013,8,341,516,484,0.704545455
ORIS,1436,2013,9,471,1187,490,0.96122449
ORIS,1436,2013,10,397,792,507,0.783037475
ORIS,1436,2013,11,1,1,507,0.001972387
ORIS,1482,2011,4,491,918,500,0.982
ORIS,1482,2011,5,499,921,503,0.992047714
ORIS,1482,2011,6,502,1057,504,0.996031746
ORIS,1482,2011,7,503,946,504,0.998015873
ORIS,1482,2011,8,504,1218,504,1.0
ORIS,1482,2011,9,504,912,504,1.0
ORIS,1482,2011,10,495,908,504,0.982142857
ORIS,1482,2011,11,504,790,504,1.0
ORIS,1482,2011,12,500,1131,504,0.992063492
ORIS,1482,2012,1,460,924,505,0.910891089
ORIS,1482,2012,2,497,851,505,0.984158416
ORIS,1482,2012,3,421,572,504,0.83531746
ORIS,1482,2012,4,499,717,500,0.998
ORIS,1482,2012,5,499,909,499,1.0
ORIS,1482,2012,6,422,719,499,0.845691383
ORIS,1482,2012,7,499,809,499,1.0
ORIS,1482,2012,8,499,738,499,1.0
ORIS,1482,2012,9,500,804,500,1.0
ORIS,1482,2012,10,504,1016,504,1.0
ORIS,1482,2012,11,503,727,504,0.998015873
ORIS,1482,2012,12,497,1405,504,0.986111111
ORIS,1482,2013,1,504,1805,504,1.0
ORIS,1482,2013,2,504,1693,504,1.0
ORIS,1482,2013,3,503,1251,504,0.998015873
ORIS,1482,2013,4,504,1220,504,1.0
ORIS,1482,2013,5,504,1389,504,1.0
ORIS,1482,2013,6,490,1166,504,0.972222222
ORIS,1482,2013,7,496,905,504,0.984126984
ORIS,1482,2013,8,504,1198,504,1.0
ORIS,1482,2013,9,504,1289,504,1.0
ORIS,1482,2013,10,504,1343,504,1.0
ORIS,1482,2013,11,497,1461,504,0.986111111
ORIS,1482,2013,12,504,1348,504,1.0
ORIS,1566,2011,4,936,2034,951,0.984227129
ORIS,1566,2011,5,948,1679,952,0.995798319
ORIS,1566,2011,6,947,1554,953,0.993704092
ORIS,1566,2011,7,943,1435,953,0.989506821
ORIS,1566,2011,8,928,1333,952,0.974789916
ORIS,1566,2011,9,916,1336,946,0.968287526
ORIS,1566,2011,10,935,1296,953,0.981112277
ORIS,1566,2011,11,935,1223,953,0.981112277
ORIS,1566,2011,12,943,1425,956,0.986401674
ORIS,1566,2012,1,942,1653,956,0.985355649
ORIS,1566,2012,2,942,1672,956,0.985355649
ORIS,1566,2012,3,915,1178,955,0.958115183
ORIS,1566,2012,4,943,1630,954,0.988469602
ORIS,1566,2012,5,943,1617,956,0.986401674
ORIS,1566,2012,6,955,1295,955,1.0
ORIS,1566,2012,7,933,1698,956,0.975941423
ORIS,1566,2012,8,874,1340,958,0.912317328
ORIS,1566,2012,9,930,1403,957,0.971786834
ORIS,1566,2012,10,927,1985,958,0.967640919
ORIS,1566,2012,11,570,1100,1011,0.56379822
ORIS,1566,2012,12,519,1125,1115,0.4654708520000001
ORIS,1566,2013,1,533,1471,705,0.756028369
ORIS,1566,2013,2,550,1504,568,0.968309859
ORIS,1566,2013,3,491,935,573,0.856893543
ORIS,1566,2013,4,559,1588,599,0.933222037
ORIS,1566,2013,5,802,1835,819,0.979242979
ORIS,1566,2013,6,696,1658,820,0.8487804879999999
ORIS,1566,2013,7,413,641,918,0.449891068
ORIS,1566,2013,8,452,833,885,0.5107344629999999
ORIS,1566,2013,9,595,1768,849,0.7008244990000001
ORIS,1566,2013,10,1223,1996,1382,0.8849493490000001
ORIS,1566,2013,11,571,1068,1395,0.409318996
ORIS,1566,2013,12,1035,1699,1389,0.745140389
ORIS,1590,2011,5,160,278,160,1.0
ORIS,1590,2011,6,159,310,160,0.99375
ORIS,1590,2011,7,160,338,160,1.0
ORIS,1590,2011,8,159,292,160,0.99375
ORIS,1590,2011,9,159,296,160,0.99375
ORIS,1590,2011,10,160,274,160,1.0
ORIS,1590,2011,11,160,308,160,1.0
ORIS,1590,2011,12,160,398,160,1.0
ORIS,1590,2012,1,160,321,160,1.0
ORIS,1590,2012,2,160,350,160,1.0
ORIS,1590,2012,3,160,303,160,1.0
ORIS,1590,2012,4,160,398,160,1.0
ORIS,1590,2012,5,160,386,160,1.0
ORIS,1590,2012,6,160,336,160,1.0
ORIS,1590,2012,7,160,341,160,1.0
ORIS,1590,2012,8,160,377,160,1.0
ORIS,1590,2012,9,160,333,160,1.0
ORIS,1590,2012,10,160,333,160,1.0
ORIS,1590,2012,11,160,291,160,1.0
ORIS,1590,2012,12,160,456,160,1.0
ORIS,1590,2013,1,160,473,160,1.0
ORIS,1590,2013,2,160,417,160,1.0
ORIS,1590,2013,3,160,418,160,1.0
ORIS,1590,2013,4,160,507,160,1.0
ORIS,1590,2013,5,160,466,160,1.0
ORIS,1590,2013,6,160,459,160,1.0
ORIS,1590,2013,7,160,461,160,1.0
ORIS,1590,2013,8,160,488,160,1.0
ORIS,1590,2013,9,160,468,160,1.0
ORIS,1590,2013,10,160,491,160,1.0
ORIS,1590,2013,11,160,494,160,1.0
ORIS,1590,2013,12,160,481,160,1.0
ORIS,1730,2011,4,1000,2520,1000,1.0
ORIS,1730,2011,5,917,2295,1000,0.917
ORIS,1730,2011,6,884,1873,1000,0.884
ORIS,1730,2011,7,852,1587,945,0.901587302
ORIS,1730,2011,8,914,1761,993,0.920443102
ORIS,1730,2011,9,979,1603,1004,0.975099602
ORIS,1730,2011,10,894,1630,1004,0.8904382470000001
ORIS,1730,2011,11,907,1725,1004,0.903386454
ORIS,1730,2011,12,969,1849,1005,0.964179104
ORIS,1730,2012,1,895,1383,1012,0.8843873520000001
ORIS,1730,2012,2,1017,1477,1047,0.971346705
ORIS,1730,2012,3,822,1068,1045,0.7866028709999999
ORIS,1730,2012,4,975,1457,1031,0.945683802
ORIS,1730,2012,5,975,1651,1009,0.966303271
ORIS,1730,2012,6,981,1251,1031,0.951503395
ORIS,1730,2012,7,968,1730,1030,0.939805825
ORIS,1730,2012,8,981,1685,1028,0.954280156
ORIS,1730,2012,9,899,1389,1031,0.8719689620000001
ORIS,1730,2012,10,851,1400,1032,0.8246124029999999
