asm_area_code,customer_code,Month,Year,pri_ind_bpm_apo_plan,Daily_Coverage_perc,Overall_bpm_actuals
PUNES,1244,6,2013,4864105.576,30.76035894,1496216.335
PUNES,1244,7,2011,3642638.964,24.29986674,885156.4142
PUNES,1244,7,2012,1698071.884,59.09775302,1003522.328
PUNES,1244,7,2013,3099773.558,37.19311312,1152902.286
PUNES,1244,8,2011,4206527.469,29.02539743,1220961.316
PUNES,1244,8,2012,3894210.86,31.70697282,1234736.379
PUNES,1244,8,2013,4387636.212,31.99293315,1403733.52
PUNES,1244,9,2011,5280517.008,22.78147435,1202979.628
PUNES,1244,9,2012,4718567.161,32.98762372,1556543.18
PUNES,1244,9,2013,5589321.766,33.39701247,1866666.487
PUNES,1244,10,2011,6657289.077,46.45303441,3092512.786
PUNES,1244,10,2012,4822702.802,46.70727408,2252553.016
PUNES,1244,10,2013,4839107.34,27.55850859,1333585.812
PUNES,1244,11,2012,4075639.054,18.81563278,766857.2781
PUNES,1244,11,2013,4560747.682,19.40867996,885180.9213
PUNES,1244,12,2011,5575151.194,25.58684889,1426505.511
PUNES,1244,12,2012,3343570.588,30.51218463,1020196.431
PUNES,1244,12,2013,6054200.213,20.29825179,1228896.803
PUNES,1245,1,2012,3384189.095,66.11995451,2237624.29
PUNES,1245,1,2013,3346667.64,69.82711028,2336881.303
PUNES,1245,2,2012,3719576.862,71.58199458,2662547.307
PUNES,1245,2,2013,3291557.675,82.57969303,2718158.224
PUNES,1245,3,2012,2856725.689,42.05741911,1201465.096
PUNES,1245,3,2013,3540495.199,44.11262206,1561805.266
PUNES,1245,4,2012,5567329.38,67.73430438,3770991.828
PUNES,1245,4,2013,6600625.776,55.93983277,3692379.021
PUNES,1245,5,2011,3998014.518,52.32764583,2092066.877
PUNES,1245,5,2012,3454195.701,60.29009274,2082537.791
PUNES,1245,5,2013,4993148.394,57.96555652,2894306.255
PUNES,1245,6,2012,8113077.026,34.93734883,2834494.021
PUNES,1245,6,2013,4847905.985,48.49793885,2351134.48
PUNES,1245,7,2011,2450657.265,82.06218228,2011062.832
PUNES,1245,7,2012,1684701.88,87.27574967,1470336.195
PUNES,1245,7,2013,3073201.857,63.42961953,1949320.245
PUNES,1245,8,2011,2947484.375,51.17071265,1508248.76
PUNES,1245,8,2012,3866159.684,55.33595579,2139376.413
PUNES,1245,8,2013,4364721.864,44.16039248,1927478.306
PUNES,1245,9,2011,4020549.148,46.84500494,1883426.447
PUNES,1245,9,2012,4709455.618,44.79076989,2109401.429
PUNES,1245,9,2013,5592959.818,47.38310997,2650118.301
PUNES,1245,10,2011,5497613.257,63.52154876,3492169.085
PUNES,1245,10,2012,4828358.065,47.72182697,2304180.681
PUNES,1245,10,2013,4834830.293,45.73163391,2211046.89
PUNES,1245,11,2012,4072139.208,36.61512353,1491018.801
PUNES,1245,11,2013,4555426.803,48.72664393,2219706.597
PUNES,1245,12,2011,4312913.826,67.98121809,2931971.354
PUNES,1245,12,2012,3326736.534,83.68029221,2783822.853
PUNES,1245,12,2013,6032398.54,52.61009653,3173650.695
PUNES,1325,1,2012,2758833.61,0,0
PUNES,1325,2,2012,3151443.877,0,0
PUNES,1325,3,2012,2505419.342,0,0
PUNES,1325,4,2012,5198666.486,0,0
PUNES,1325,5,2011,3603304.738,0,0
PUNES,1325,5,2012,3305061.327,0,0
PUNES,1325,6,2012,4016582.753,0,0
PUNES,1325,7,2011,2229578.73,0,0
PUNES,1325,7,2012,1671876.483,0,0
PUNES,1325,8,2011,2577422.401,0,0
PUNES,1325,9,2011,3383805.516,0,0
PUNES,1325,10,2011,4511241.215,0,0
PUNES,1325,12,2011,3545500.097,0,0
PUNES,1336,1,2012,5455549.006,0,0
PUNES,1336,2,2012,5710851.972,0,0
PUNES,1336,3,2012,4889555.397,0,0
PUNES,1336,4,2012,9671015.362,0,0
PUNES,1336,5,2011,6412625.554,19.2421455,1233926.739
PUNES,1336,5,2012,6433236.999,0,0
PUNES,1336,6,2012,4341911.359,0,0
PUNES,1336,7,2011,4419075.862,23.35591078,1032115.415
PUNES,1336,7,2012,1944172.4,0,0
PUNES,1336,8,2011,4691198.515,31.9501714,1498845.966
PUNES,1336,8,2012,4082529.304,0,0
PUNES,1336,9,2011,6483568.075,7.661901835,496764.6213
PUNES,1336,10,2011,8379896.247,1.142257211,95719.96912
PUNES,1336,12,2011,6794716.353,0,0
PUNES,1343,1,2012,3674412.829,65.36071968,2401622.669
PUNES,1343,1,2013,3286420.554,47.62764674,1565244.772
PUNES,1343,2,2012,3709756.455,68.70698635,2548861.861
PUNES,1343,2,2013,3239754.082,42.81184497,1386998.495
PUNES,1343,3,2012,2840140.249,84.18671571,2391020.797
PUNES,1343,3,2013,3500395.444,32.774067,1147221.948
PUNES,1343,4,2012,5557488.226,24.00139434,1333874.665
PUNES,1343,4,2013,6554758.478,32.78712762,2149117.027
PUNES,1343,5,2011,3998805.203,32.5471825,1301498.427
PUNES,1343,5,2012,3461912.562,39.6110524,1371299.999
PUNES,1343,5,2013,4917155.277,29.39757061,1445524.194
PUNES,1343,6,2012,4061058.819,41.22073746,1673998.394
PUNES,1343,6,2013,4754528.239,27.72962236,1318412.726
PUNES,1343,7,2011,2448536.703,65.36302899,1600437.755
PUNES,1343,7,2012,1678047.079,70.61714843,1184988.996
PUNES,1343,7,2013,3033851.838,46.28654429,1404265.174
PUNES,1343,8,2011,2945662.755,49.50401137,1458221.225
PUNES,1343,8,2012,3850164.641,44.8658005,1727407.187
PUNES,1343,8,2013,4271783.359,53.31236282,2277388.643
PUNES,1343,9,2011,4018031.417,36.98747106,1486168.208
PUNES,1343,9,2012,4700990.626,43.60562711,2049896.443
PUNES,1343,9,2013,5496216.205,33.69762104,1852094.108
PUNES,1343,10,2011,5458900.692,50.07419673,2733500.672
PUNES,1343,10,2012,4802502.539,44.89018383,2155852.219
PUNES,1343,10,2013,4821294.203,43.38377125,2091659.248
PUNES,1343,11,2012,3992802.976,25.36101301,1012615.282
PUNES,1343,11,2013,4491649.395,29.44871709,1322733.123
PUNES,1343,12,2011,4320258.881,44.49105098,1922128.581
PUNES,1343,12,2012,3294140.803,41.89214595,1379986.273
PUNES,1343,12,2013,5959478.623,30.8326035,1837462.415
PUNES,1376,1,2012,3398392.633,12.57523067,427355.7129
PUNES,1376,1,2013,3288024.058,0,0
PUNES,1376,2,2012,3726659.333,7.939419274,295875.1094
PUNES,1376,3,2012,2841659.485,6.481835767,184191.7009
PUNES,1376,4,2012,5568292.041,4.329568874,241083.039
PUNES,1376,5,2011,4012679.326,11.44336174,459185.4107
PUNES,1376,5,2012,3476645.909,8.137047513,282896.3295
PUNES,1376,6,2012,4060796.784,11.28453248,458241.932
PUNES,1376,7,2011,2464512.956,17.0190677,419437.1286
PUNES,1376,7,2012,1685922.412,20.77766922,350295.3819
PUNES,1376,8,2011,2961589.598,12.95995289,383820.6168
PUNES,1376,8,2012,3867002.003,14.35243114,555008.7998
PUNES,1376,9,2011,4026746.667,11.24863678,452954.1067
PUNES,1376,9,2012,4693476.515,9.396831911,441038.0989
PUNES,1376,10,2011,5445943.218,11.10027395,604514.6166
PUNES,1376,10,2012,4819892.691,7.422188016,357741.4977
PUNES,1376,11,2012,3953456.752,0,0
PUNES,1376,12,2011,4250341.474,11.05658231,469942.5035
PUNES,1376,12,2012,3284732.595,0,0
PUNES,1579,1,2012,3426967.823,50.28070263,1723103.501
PUNES,1579,1,2013,3373575.629,51.41216973,1734428.428
PUNES,1579,2,2012,3744561.241,62.72318528,2348708.085
PUNES,1579,2,2013,3307492.37,51.49108636,1703063.752
PUNES,1579,3,2012,2876321.804,69.36412666,1995135.5
PUNES,1579,3,2013,3563727.64,50.88016142,1813230.375
PUNES,1579,4,2012,5582011.122,41.66429121,2325705.37
PUNES,1579,4,2013,6640370.146,34.56073275,2294960.579
PUNES,1579,5,2011,4036528.281,44.98196422,1815709.707
PUNES,1579,5,2012,3485337.233,53.92156225,1879348.286
PUNES,1579,5,2013,5003591.74,43.78134896,2190639.96
PUNES,1579,6,2012,4193170.321,66.10832371,2772034.61
PUNES,1579,6,2013,4860012.143,38.69455234,1880559.943
PUNES,1579,7,2011,2469621.055,74.71658769,1845216.581
PUNES,1579,7,2012,1950064.732,78.44635241,1529754.652
PUNES,1579,7,2013,3102722.646,52.33429015,1623787.872
PUNES,1579,8,2011,2977710.356,83.58403029,2488890.326
PUNES,1579,8,2012,4097630.467,60.25907847,2469194.359
PUNES,1579,8,2013,4389859.479,49.91515253,2191205.055
PUNES,1579,9,2011,4048047.606,43.18436821,1748123.783
PUNES,1579,9,2012,4795802.106,51.39197628,2464657.48
PUNES,1579,9,2013,5612051.963,50.68989144,2844743.047
PUNES,1579,10,2011,5511308.114,64.97251657,3580835.578
PUNES,1579,10,2012,4869027.986,46.43340163,2260855.32
PUNES,1579,10,2013,4884185.767,47.23758316,2307171.313
PUNES,1579,11,2012,4105746.006,35.90752907,1474271.941
PUNES,1579,11,2013,4601714.756,42.51222034,1956291.116
PUNES,1579,12,2011,4329525.43,57.31175245,2481326.897
PUNES,1579,12,2012,3352593.205,62.5778395,2097980.395
PUNES,1579,12,2013,6061279.377,38.2830387,2320441.929
PUNES,1608,1,2012,3563584.816,80.06087348,2853037.131
PUNES,1608,1,2013,3384245.891,70.90610833,2399637.058
PUNES,1608,2,2012,4037400.562,84.50243342,3411701.722
PUNES,1608,2,2013,3332802.665,93.66251471,3121586.787
PUNES,1608,3,2012,3060341.113,78.05689412,2388807.222
PUNES,1608,3,2013,3580351.916,66.66493601,2386839.314
PUNES,1608,4,2012,5993131.526,80.7697978,4840640.215
PUNES,1608,4,2013,6662446.177,62.43359664,4159604.773
PUNES,1608,5,2011,4227450.225,78.00828912,3297761.594
PUNES,1608,5,2012,3639238.802,59.25277158,2156349.855
PUNES,1608,5,2013,5021449.129,60.42049613,3033984.477
PUNES,1608,6,2012,4399755.189,80.77772273,3554022.048
PUNES,1608,6,2013,4881497.321,58.84429021,2872482.45
PUNES,1608,7,2011,2477702.142,128.0296438,3172193.225
PUNES,1608,7,2012,1960892.541,104.9437591,2057834.345
PUNES,1608,7,2013,3128375.072,69.04366528,2159944.813
PUNES,1608,8,2011,3052138.054,101.5982377,3100918.474
PUNES,1608,8,2012,4119620.751,72.54020581,2988381.371
PUNES,1608,8,2013,4414708.633,85.21298302,3761904.918
PUNES,1608,9,2011,4225064.136,86.32062692,3647101.849
PUNES,1608,9,2012,4813612.378,70.04612762,3371749.069
PUNES,1608,9,2013,5614486.288,66.99928586,3761665.717
PUNES,1608,10,2011,5598908.407,85.57713348,4791385.321
PUNES,1608,10,2012,4860056.203,75.17818273,3653701.933
PUNES,1608,10,2013,4891396.595,76.41478521,3737750.202
PUNES,1608,11,2012,4114808.378,49.72085699,2045917.989
PUNES,1608,11,2013,4606765.114,36.7684923,1693838.076
PUNES,1608,12,2011,4359819.942,97.43805907,4248123.93
PUNES,1608,12,2012,3359605.187,76.27075276,2562396.166
PUNES,1608,12,2013,6088508.442,52.00680204,3166438.533
PUNES,1666,1,2012,3375567.101,103.5456829,3495254.005
PUNES,1666,1,2013,3321142.859,105.0989851,3490487.437
PUNES,1666,2,2012,3736506.74,104.6565759,3910500.012
PUNES,1666,2,2013,6529514.552,54.48239366,3557435.823
PUNES,1666,3,2012,2864955.512,104.227355,2986067.353
PUNES,1666,3,2013,3701033.708,83.09816422,3075491.068
PUNES,1666,4,2012,5567020.534,84.25757778,4690636.656
PUNES,1666,4,2013,7004943.091,65.9781452,4621731.524
PUNES,1666,5,2011,4034989.956,82.75255526,3339057.293
PUNES,1666,5,2012,3482736.207,74.68729888,2601161.6
PUNES,1666,5,2013,4934496.591,83.34559892,4112685.738
PUNES,1666,6,2012,4065243.463,82.73660192,3363444.301
PUNES,1666,6,2013,4777407.897,79.04262832,3776188.768
PUNES,1666,7,2011,2485130.766,104.5630801,2598529.274
PUNES,1666,7,2012,1691740.851,119.563832,2022710.19
PUNES,1666,7,2013,3068011.919,100.0187026,3068585.717
PUNES,1666,8,2011,2977908.043,101.8191629,3032081.043
PUNES,1666,8,2012,3876749.651,89.39052758,3465446.966
PUNES,1666,8,2013,4306273.604,114.9378268,4949537.294
PUNES,1666,9,2011,4046671.153,77.20749606,3124333.471
PUNES,1666,9,2012,4722572.541,75.69159762,3574590.605
PUNES,1666,9,2013,5504649.733,78.63366646,4328507.91
PUNES,1666,10,2011,5465222.512,113.5627352,6206456.172
PUNES,1666,10,2012,4838281.038,106.0289184,5129977.055
PUNES,1666,10,2013,4866073.8,54.27001892,2640819.172
PUNES,1666,11,2012,4037735.197,51.01335657,2059784.254
PUNES,1666,11,2013,4537966.899,82.37205652,3738016.659
PUNES,1666,12,2011,4316544.395,98.99910875,4273340.48
PUNES,1666,12,2012,3338314.91,104.7234231,3495997.647
PUNES,1666,12,2013,5997160.731,78.7193041,4720923.193
PUNES,1744,1,2012,3398290.784,32.52562737,1105315.398
PUNES,1744,2,2012,3737172.845,27.82903812,1040019.256
PUNES,1744,3,2012,2872070.337,28.66260887,823210.2873
PUNES,1744,4,2012,5579109.359,0,0
PUNES,1744,5,2011,4022760.35,26.50392161,1066189.25
PUNES,1744,5,2012,3484838.419,0,0
PUNES,1744,6,2012,4064728.422,0,0
PUNES,1744,7,2011,2484201.74,40.43019422,1004367.588
PUNES,1744,7,2012,1689616.276,0,0
PUNES,1744,8,2011,2975974.479,29.52478736,878650.1366
PUNES,1744,9,2011,4045539.821,17.13814518,693330.4879
PUNES,1744,10,2011,5469500.299,25.6770042,1404403.822
PUNES,1744,12,2011,4319671.355,29.83409484,1288734.849
PUNES,2145,1,2013,3362366.974,161.8664712,5442544.77
PUNES,2145,2,2013,3309097.947,140.4756227,4648475.946
PUNES,2145,3,2013,3551383.832,103.4771947,3674872.363
PUNES,2145,4,2013,6624476.721,87.64480019,5806009.386
PUNES,2145,5,2013,5004489.086,49.88007039,2496242.679
PUNES,2145,6,2012,4053012.271,165.8891574,6723507.907
PUNES,2145,7,2012,1913509.97,143.3739868,2743475.532
PUNES,2145,8,2012,4068767.579,113.4349663,4615405.134
PUNES,2145,9,2012,4770179.33,105.6815759,5041200.688
PUNES,2145,10,2012,4841952.666,111.1855657,5383552.464
PUNES,2145,11,2012,4097477.182,83.75637215,3431898.237
PUNES,2145,12,2012,3345210.269,162.7543392,5444474.867
PUNES,2192,1,2013,3304213.544,34.53881214,1141236.109
PUNES,2192,2,2013,3261871.637,39.77887976,1297535.997
PUNES,2192,3,2013,3523185.228,28.39551537,1000426.603
PUNES,2192,4,2013,6588628.303,23.20446651,1528856.048
PUNES,2192,5,2013,4932619.559,28.32262575,1397047.377
PUNES,2192,6,2013,4772744.508,26.26913351,1253758.627
PUNES,2192,7,2012,1629261.527,63.62140291,1036559.041
PUNES,2192,7,2013,3044806.164,29.75725048,906050.5969
PUNES,2192,8,2012,3878605.117,32.45166945,1258672.112
PUNES,2192,8,2013,4291297.603,29.83212292,1280185.176
PUNES,2192,9,2012,4722974.353,24.88054158,1175101.598
PUNES,2192,9,2013,5484510.063,24.04949683,1318997.074
PUNES,2192,10,2012,4841838.881,17.43805047,844322.3079
PUNES,2192,10,2013,4789560.525,16.62619557,796321.6998
PUNES,2192,11,2012,3994008.881,20.55884195,821121.9733
PUNES,2192,11,2013,4495384.018,23.58796753,1060369.723
PUNES,2192,12,2012,3298075.785,30.24490756,997499.9726
PUNES,2192,12,2013,5946465.011,19.76258852,1175175.412
PUNES,2235,2,2013,3026007.024,0,0
PUNES,2235,3,2013,3311877.552,0,0
PUNES,2235,4,2013,6325604.034,0,0
PUNES,2235,5,2013,4770259.943,0,0
PUNES,2235,8,2012,3753180.26,0,0
PUNES,2243,1,2013,3393731.515,389.0950334,13204840.77
PUNES,2243,2,2013,3340347.391,399.2044878,13334816.69
PUNES,2243,3,2013,3593291.383,253.1255948,9095540.184
PUNES,2243,4,2013,6675554.559,241.513857,16122389.29
PUNES,2243,5,2013,5032061.057,253.0689734,12734585.26
PUNES,2243,6,2013,4888177.67,249.3775072,12190015.62
PUNES,2243,7,2013,3136311.888,312.4093745,9798132.352
PUNES,2243,8,2012,929.6589108,1152487.155,10714199.53
PUNES,2243,8,2013,4423907.384,293.7282275,12994264.75
PUNES,2243,9,2012,4842286.12,256.8608166,12437935.67
PUNES,2243,9,2013,5622976.181,264.4925491,14872353.04
PUNES,2243,10,2012,4889351.714,256.150435,12524095.69
PUNES,2243,10,2013,4900737.558,218.3993137,10703177.19
PUNES,2243,11,2012,4125341.184,250.2010511,10321647
PUNES,2243,11,2013,4615573.455,213.7255916,9864661.671
PUNES,2243,12,2012,3374935.672,369.7015624,12477189.91
PUNES,2243,12,2013,6093231.015,286.6444593,17465909.1
PUNES,2317,1,2013,3389548.087,31.23388776,1058687.645
PUNES,2317,2,2013,3337667.232,34.90142446,1164893.408
PUNES,2317,3,2013,3586193.508,22.40937152,803643.4269
PUNES,2317,4,2013,6667148.86,19.87166527,1324873.504
PUNES,2317,5,2013,5025133.629,17.45115362,876943.7892
PUNES,2317,6,2013,4883366.943,16.10923178,786672.8994
PUNES,2317,7,2013,5950292.849,17.2592699,1026977.103
PUNES,2317,8,2013,8592050.538,12.17248735,1045866.265
PUNES,2317,9,2013,16004553.18,10.39029378,1662920.093
PUNES,2317,10,2012,4880150.422,38.02569993,1855711.356
PUNES,2317,10,2013,4890832.055,20.95745816,1024994.082
PUNES,2317,11,2012,4120373.547,24.20446403,997314.3332
PUNES,2317,11,2013,4611804.267,15.5183825,715677.4262
PUNES,2317,12,2012,3366372.415,27.68270655,931902.9969
PUNES,2317,12,2013,6091130.219,13.28358524,809120.4748
PUNES,2320,1,2013,3394064.468,7.16936044,243332.7153
PUNES,2320,3,2013,124.8033029,0,0
PUNES,2320,10,2012,4890347.14,29.88521457,1461490.736
PUNES,2320,11,2012,4127017.408,29.88853174,1233504.908
PUNES,2320,12,2012,3373959.304,54.08512188,1824810.002
PUNES,2321,1,2013,3359061.159,24.00547903,806358.7221
PUNES,2321,2,2013,3306945.077,27.54868513,911019.8867
PUNES,2321,3,2013,3552340.667,18.19953189,646509.3727
PUNES,2321,4,2013,6625369.911,23.41105616,1551069.07
PUNES,2321,5,2013,4999024.02,17.34779428,867220.4028
PUNES,2321,6,2013,4851151.034,18.59276941,901963.3255
PUNES,2321,7,2013,5530640.871,10.57343284,584778.5981
PUNES,2321,8,2013,8279088.302,16.64450432,1378013.21
PUNES,2321,9,2013,10579939.9,12.41227557,1313211.295
PUNES,2321,10,2012,4839696.381,16.77617236,811915.8068
PUNES,2321,10,2013,4872557.619,12.3656855,602525.1508
PUNES,2321,11,2012,4075371.194,19.97968193,814246.2019
PUNES,2321,11,2013,4570949.176,19.38630121,886137.9754
PUNES,2321,12,2012,3327754.115,30.18869608,1004605.576
PUNES,2321,12,2013,6038299.359,18.58570135,1122260.286
PUNES,2324,1,2013,3369626.298,30.0559346,1012772.676
PUNES,2324,2,2013,3305555.891,42.44650018,1403092.787
PUNES,2324,3,2013,3543619.147,23.09125595,818266.1672
PUNES,2324,4,2013,6611896.809,35.11035281,2321460.297
PUNES,2324,5,2013,4990994.655,31.79448483,1586861.039
PUNES,2324,6,2013,4848104.812,18.48935093,896383.112
PUNES,2324,7,2013,5837164.637,12.83560889,749235.6231
PUNES,2324,8,2013,8426786.851,8.165369425,688078.2771
PUNES,2324,9,2013,10629063.46,11.35807886,1207257.41
PUNES,2324,10,2012,4860080.451,41.43506861,2013777.669
PUNES,2324,10,2013,4822329.42,23.66928283,1141410.789
PUNES,2324,11,2012,4073948.675,19.35298602,788430.7173
PUNES,2324,11,2013,4573381.048,9.831891596,449649.867
PUNES,2324,12,2012,3295858.098,38.73055685,1276504.194
PUNES,2324,12,2013,6005948.681,19.66400522,1181010.062
PUNES,2504,2,2013,3339807.364,49.95562863,1668421.764
PUNES,2504,3,2013,3593772.842,21.38586258,768559.3214
PUNES,2504,4,2013,6671674.238,31.46961712,2099550.338
PUNES,2504,5,2013,5032157.688,42.53132454,2140243.318
PUNES,2504,6,2013,4888009.478,27.58151226,1348186.933
PUNES,2504,7,2013,5830439.427,10.59297038,617616.7215
PUNES,2504,8,2013,8539122.48,0,0
PUNES,2504,9,2013,11054410.06,0,0
PUNES,2588,6,2013,4856599.142,80.62763823,3915761.187
PUNES,2588,7,2013,3098477.146,130.2208056,4034861.901
PUNES,2588,8,2013,4387987.816,118.9765277,5220675.539
PUNES,2588,9,2013,5597398.399,100.2538314,5611606.355
PUNES,2588,10,2013,4873713.111,84.83219852,4134477.982
PUNES,2588,11,2013,4595429.928,93.29767238,4287429.159
PUNES,2588,12,2013,6047296.465,82.49096541,4988473.235
RAJA,113,1,2012,7820611.338,33.10673053,2589148.721
RAJA,113,1,2013,4596266.27,55.70593092,2560392.914
RAJA,113,2,2012,8582341.675,32.55750596,2794196.402
RAJA,113,2,2013,5509505.328,63.20537362,3482303.427
RAJA,113,3,2012,7409792.197,28.81061457,2134806.67
RAJA,113,3,2013,4119782.542,86.05204742,3545157.227
RAJA,113,4,2012,14653664.69,22.79562666,3340394.695
RAJA,113,4,2013,8295088.243,27.49402037,2280653.251
RAJA,113,5,2011,12008209.48,31.20921483,3747667.895
RAJA,113,5,2012,11210218.68,22.5999818,2533507.381
RAJA,113,5,2013,6196712.616,56.29576019,3488486.474
RAJA,113,6,2012,4394369.355,80.76527672,3549124.57
RAJA,113,6,2013,6755519.77,35.68511224,2410714.813
RAJA,113,7,2011,7093229.523,30.53317051,2165787.865
RAJA,113,7,2012,2431328.892,57.01342987,1386183.993
RAJA,113,7,2013,4602965.891,52.19775624,2402644.916
RAJA,113,8,2011,10131438.39,21.97538257,2226422.346
RAJA,113,8,2012,5924134.985,62.35223056,3693830.305
RAJA,113,8,2013,5872692.999,66.29213264,3893133.432
RAJA,113,9,2011,11390842.44,28.31259534,3225043.126
RAJA,113,9,2012,6013707.246,50.62486327,3044431.071
RAJA,113,9,2013,7593997.619,46.46782147,3528765.256
RAJA,113,10,2011,5490199.172,35.72267659,1961246.094
RAJA,113,10,2012,4028429.917,61.02391301,2458305.568
RAJA,113,10,2013,4693858.614,56.39166241,2646944.903
RAJA,113,11,2012,5512298.947,38.80840793,2139235.461
RAJA,113,11,2013,6887667.319,41.78971175,2878336.319
RAJA,113,12,2011,12181648.56,23.08576036,2812226.194
RAJA,113,12,2012,6329310.085,46.69305369,2955348.156
RAJA,113,12,2013,7197047.969,42.83324781,3082729.392
RAJA,114,1,2012,3299741.345,174.6654627,5763508.489
RAJA,114,1,2013,4599552.548,137.0064381,6301683.113
RAJA,114,2,2012,3407181.993,235.8205232,8034834.403
RAJA,114,2,2013,5510403.932,164.5113883,9065242.011
RAJA,114,3,2012,2435009.636,228.7958413,5571200.783
RAJA,114,3,2013,4121471.094,182.6253589,7526851.378
RAJA,114,4,2012,5724920.079,243.2032626,13923192.41
RAJA,114,4,2013,8308313.486,158.9191106,13203497.9
RAJA,114,5,2011,4775099.098,171.0466571,8167647.378
RAJA,114,5,2012,4215887.707,193.596312,8161803.119
RAJA,114,5,2013,6201742.473,101.0133508,6264587.878
RAJA,114,6,2012,4410134.184,232.716331,10263102.47
RAJA,114,6,2013,6757548.313,113.7078302,7683861.564
RAJA,114,7,2011,2222480.976,259.9701712,5777787.599
RAJA,114,7,2012,2438391.819,191.4551586,4668426.923
RAJA,114,7,2013,4617650.746,218.8936836,10107745.82
RAJA,114,8,2011,3494177.742,208.7139469,7292836.278
RAJA,114,8,2012,5927870.675,168.2294401,9972423.647
RAJA,114,8,2013,5880133.116,171.9373402,10110144.48
RAJA,114,9,2011,4465762.236,243.3568182,10867736.88
RAJA,114,9,2012,6018506.983,196.2641975,11812174.43
RAJA,114,9,2013,7598335.992,113.9023671,8654684.556
RAJA,114,10,2011,2093770.055,308.269389,6454452.155
RAJA,114,10,2012,4034171.105,160.1945356,6462521.668
RAJA,114,10,2013,4697505.407,122.6744745,5762640.073
RAJA,114,11,2012,5517123.565,123.7867428,6829467.555
RAJA,114,11,2013,6890425.582,122.0162193,8407436.79
RAJA,114,12,2011,4310853.908,245.9520823,10602634.95
RAJA,114,12,2012,6332356.444,138.4067732,8764410.224
RAJA,114,12,2013,7200487.152,116.4423273,8384414.818
RAJA,115,1,2012,3283190.942,67.62085846,2220121.9
RAJA,115,1,2013,4591768.024,38.24843362,1756279.345
RAJA,115,2,2012,3393099.75,57.26226255,1942965.687
RAJA,115,2,2013,5503251.631,32.51838658,1789568.64
RAJA,115,3,2012,2398131.64,48.1850411,1155540.716
RAJA,115,3,2013,4117932.984,25.63975224,1055827.815
RAJA,115,4,2012,5680090.254,45.79550534,2601226.036
RAJA,115,4,2013,8279312.62,28.16864316,2332170.028
RAJA,115,5,2011,4761259.512,26.18879775,1246916.624
RAJA,115,5,2012,4188715.075,42.62888551,1785602.553
RAJA,115,5,2013,6183885.399,32.68190916,2021011.809
RAJA,115,6,2012,4367149.963,47.1293616,2058209.898
RAJA,115,6,2013,6736475.259,25.05099696,1687554.213
RAJA,115,7,2011,2222483.506,32.32856028,718496.92
RAJA,115,7,2012,2389672.682,47.886909,1144340.383
RAJA,115,7,2013,4599013.986,44.82968631,2061723.543
RAJA,115,8,2011,3498481.497,38.2707484,1338895.052
RAJA,115,8,2012,5801532.487,31.40957144,1822236.491
RAJA,115,8,2013,5854720.156,40.52064218,2372370.205
RAJA,115,9,2011,4417442.082,49.82481031,2200982.138
RAJA,115,9,2012,5988995.679,40.0444571,2398260.806
RAJA,115,9,2013,7581418.212,35.67182227,2704430.03
RAJA,115,10,2011,2060955.617,68.10805984,1403676.885
RAJA,115,10,2012,4009485.534,44.73722266,1793732.471
RAJA,115,10,2013,4684773,37.07515078,1736886.653
RAJA,115,11,2012,5495507.653,34.73804727,1909032.047
RAJA,115,11,2013,6880975.129,33.86467531,2330219.886
RAJA,115,12,2011,4284969.355,48.29144787,2069273.743
RAJA,115,12,2012,6312421.098,32.09230215,2025801.252
RAJA,115,12,2013,7191287.243,34.48235397,2479725.123
RAJA,116,1,2012,4396661.525,85.80988623,3772770.253
RAJA,116,1,2013,4598922.678,97.88809406,4501797.757
RAJA,116,2,2012,4670913.423,85.3196847,3985208.605
RAJA,116,2,2013,5510678.066,91.0871595,5019520.119
RAJA,116,3,2012,3586144.443,66.42798241,2382203.4
RAJA,116,3,2013,4123036.481,107.240573,4421567.945
RAJA,116,4,2012,7936997.357,78.9768449,6268390.092
RAJA,116,4,2013,8307519.305,63.5551901,5279859.687
RAJA,116,5,2011,6528266.65,57.5816431,3759083.203
RAJA,116,5,2012,5853539.231,76.42565387,4473605.632
RAJA,116,5,2013,6203736.061,56.51569406,3506084.492
RAJA,116,6,2012,4408917.807,106.2247145,4683360.354
RAJA,116,6,2013,6757906.298,64.15142399,4335293.122
RAJA,116,7,2011,3416944.588,105.8584593,3617124.897
RAJA,116,7,2012,2435205.866,117.0599505,2850650.782
RAJA,116,7,2013,4612171.42,109.4195724,5046618.245
RAJA,116,8,2011,5125910.312,79.71591878,4086166.501
RAJA,116,8,2012,5925925.002,99.49942943,5896261.566
RAJA,116,8,2013,5873417.572,92.36927852,5425233.435
RAJA,116,9,2011,6287688.458,100.7565401,6335257.342
RAJA,116,9,2012,6017755.233,95.42838672,5742646.735
RAJA,116,9,2013,7593062.558,75.36503044,5722513.908
RAJA,116,10,2011,3034258.216,106.5495065,3232987.155
RAJA,116,10,2012,4028828.267,96.22215152,3876625.24
RAJA,116,10,2013,4691559.917,69.27731961,3250186.958
RAJA,116,11,2012,5516578.509,71.20538856,3928101.163
RAJA,116,11,2013,6885333.175,68.85475709,4740879.432
RAJA,116,12,2011,6213764.25,95.64861434,5943379.403
RAJA,116,12,2012,6331324.602,74.93995004,4744691.494
