customer_code,year,month,reason_code_description_new_new,order_qty_in_cases,allocated_qty_in_cases,non_allocated_qty_in_cases,simple avg allocated percent,simple avg allocated value percent,allocated_value,total_order_value
1517,2011,12,STONOTAVA,8.0,0.0,8.0,0.0,0.0,0.0,18404.1
1414,2011,12,CREISS,23.0,0.0,23.0,0.0,0.0,0.0,62993.8
187,2011,12,CREISS,106.14,0.0,106.14,0.0,0.0,0.0,382328.66
1046,2011,12,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,5022.0
38,2011,12,NOTINV,50.0,0.0,50.0,0.0,0.0,0.0,88110.0
1803,2011,12,NOTINV,50.0,0.0,50.0,0.0,0.0,0.0,88110.0
1228,2011,12,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,10676.16
1521,2011,12,NOTINV,35.0,23.0,12.0,0.64,0.64,96849.6,147080.0
1810,2011,12,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,10390.4
220,2011,12,NOTINV,1.08,0.0,1.08,0.0,0.0,0.0,3975.2
384,2011,12,NOTINV,2.17,0.0,2.17,0.0,0.0,0.0,7791.2
1439,2011,12,NOTINV,84.0,0.0,84.0,0.0,0.0,0.0,235962.36
268,2011,12,CREISS,47.0,0.0,47.0,0.0,0.0,0.0,150867.92
168,2011,12,CREISS,138.2,0.0,138.2,0.0,0.0,0.0,338180.44
302,2011,12,MOQNOTMET,23.0,0.0,23.0,0.0,0.0,0.0,69156.88
1672,2011,12,CREISS,10.0,0.0,10.0,0.0,0.0,0.0,6213.0
621,2011,12,CREISS,9.03,0.0,9.03,0.0,0.0,0.0,24262.14
612,2011,12,NOTINV,128.0,0.0,128.0,0.0,0.0,0.0,225945.6
469,2011,12,NOTINV,30.0,0.0,30.0,0.0,0.0,0.0,52866.0
421,2011,12,NOTINV,94.84,0.0,94.84,0.0,0.0,0.0,311780.28
269,2011,12,NOTINV,35.53,0.0,35.53,0.0,0.0,0.0,100885.06
1394,2011,12,STONOTAVA,8.25,0.0,8.25,0.0,0.0,0.0,23678.98
1622,2011,12,NOTINV,4.0,0.0,4.0,0.0,0.0,0.0,15439.8
1426,2012,1,STONOTAVA,42.6,0.0,42.6,0.0,0.0,0.0,129983.2
1893,2012,1,STONOTAVA,35.0,0.0,35.0,0.0,0.0,0.0,137134.88
2012,2012,1,STONOTAVA,23.54,0.0,23.54,0.0,0.0,0.0,77859.18
279,2012,1,STONOTAVA,49.0,0.0,49.0,0.0,0.0,0.0,179461.72
1235,2012,1,CREISS,55.0,0.0,55.0,0.0,0.0,0.0,168619.72
522,2012,1,STONOTAVA,128.0,0.0,128.0,0.0,0.0,0.0,465389.44
967,2012,1,STONOTAVA,191.25,0.0,191.25,0.0,0.0,0.0,701030.4
1071,2012,1,NOTINV,44.0,0.0,44.0,0.0,0.0,0.0,121017.6
446,2012,1,STONOTAVA,34.25,0.0,34.25,0.0,0.0,0.0,121946.55
62,2012,1,STONOTAVA,29.0,0.0,29.0,0.0,0.0,0.0,101459.1
278,2012,1,STONOTAVA,69.0,0.0,69.0,0.0,0.0,0.0,232859.98
1085,2012,1,STONOTAVA,135.83,0.0,135.83,0.0,0.0,0.0,437805.03
388,2012,1,STONOTAVA,10.0,0.0,10.0,0.0,0.0,0.0,34231.52
134,2012,1,STONOTAVA,94.25,0.0,94.25,0.0,0.0,0.0,295521.61
1111,2012,1,STONOTAVA,12.0,0.0,12.0,0.0,0.0,0.0,43990.68
138,2012,1,STONOTAVA,235.83,0.0,235.83,0.0,0.0,0.0,826701.1
1574,2012,1,STONOTAVA,95.93,0.0,95.93,0.0,0.0,0.0,294164.88
142,2012,1,STONOTAVA,350.17,0.0,350.17,0.0,0.0,0.0,935699.83
272,2012,1,STONOTAVA,337.5,0.0,337.5,0.0,0.0,0.0,1184316.74
1499,2012,1,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,8436.96
273,2012,1,STONOTAVA,99.0,0.0,99.0,0.0,0.0,0.0,180729.56
1752,2012,1,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,2176.96
1985,2012,1,STONOTAVA,61.08,0.0,61.08,0.0,0.0,0.0,155696.43
1164,2012,1,STONOTAVA,324.87,0.0,324.87,0.0,0.0,0.0,936954.71
35,2012,1,STONOTAVA,45.0,0.0,45.0,0.0,0.0,0.0,102290.94
29,2012,1,STONOTAVA,192.44,0.0,192.44,0.0,0.0,0.0,586057.75
638,2012,1,STONOTAVA,10.0,0.0,10.0,0.0,0.0,0.0,32337.82
240,2012,1,STONOTAVA,1215.0,0.0,1215.0,0.0,0.0,0.0,2307198.12
374,2012,1,STONOTAVA,106.75,0.0,106.75,0.0,0.0,0.0,418888.68
469,2012,1,STONOTAVA,143.05,0.0,143.05,0.0,0.0,0.0,334766.5
535,2012,1,STONOTAVA,324.64,0.0,324.64,0.0,0.0,0.0,723006.52
1948,2012,1,STONOTAVA,35.17,0.0,35.17,0.0,0.0,0.0,70794.36
1779,2012,1,STONOTAVA,146.0,0.0,146.0,0.0,0.0,0.0,430666.56
1006,2012,1,STONOTAVA,91.0,0.0,91.0,0.0,0.0,0.0,306543.56
74,2012,1,STONOTAVA,15.31,0.0,15.31,0.0,0.0,0.0,52881.52
70,2012,1,NOTINV,40.0,0.0,40.0,0.0,0.0,0.0,140021.17
612,2012,1,STONOTAVA,263.0,0.0,263.0,0.0,0.0,0.0,660679.2
553,2012,1,STONOTAVA,15.0,0.0,15.0,0.0,0.0,0.0,47509.12
597,2012,1,STONOTAVA,8.0,0.0,8.0,0.0,0.0,0.0,24573.28
91,2012,1,STONOTAVA,32.0,0.0,32.0,0.0,0.0,0.0,98739.6
1470,2012,1,STONOTAVA,14.0,0.0,14.0,0.0,0.0,0.0,49760.4
1306,2012,1,CREISS,242.0,0.0,242.0,0.0,0.0,0.0,710710.06
1475,2012,1,STONOTAVA,153.75,0.0,153.75,0.0,0.0,0.0,405696.62
1803,2012,1,STONOTAVA,68.73,0.0,68.73,0.0,0.0,0.0,181278.97
123,2012,1,STONOTAVA,372.38,0.0,372.38,0.0,0.0,0.0,1364350.92
236,2012,1,STONOTAVA,163.0,0.0,163.0,0.0,0.0,0.0,479995.14
465,2012,1,STONOTAVA,93.5,0.0,93.5,0.0,0.0,0.0,358105.74
640,2012,1,STONOTAVA,96.0,0.0,96.0,0.0,0.0,0.0,286850.16
1617,2012,1,STONOTAVA,231.0,0.0,231.0,0.0,0.0,0.0,772395.28
233,2012,1,STONOTAVA,84.0,0.0,84.0,0.0,0.0,0.0,245875.64
237,2012,1,STONOTAVA,37.19,0.0,37.19,0.0,0.0,0.0,109461.54
958,2012,1,STONOTAVA,35.25,0.0,35.25,0.0,0.0,0.0,119206.42
1713,2012,1,STONOTAVA,27.24,0.0,27.24,0.0,0.0,0.0,104189.84
1806,2012,1,STONOTAVA,11.0,0.0,11.0,0.0,0.0,0.0,36846.04
1823,2012,1,STONOTAVA,251.77,0.0,251.77,0.0,0.0,0.0,755245.99
149,2012,1,STONOTAVA,152.0,0.0,152.0,0.0,0.0,0.0,544379.28
106,2012,1,STONOTAVA,14.08,0.0,14.08,0.0,0.0,0.0,34238.79
1816,2012,1,STONOTAVA,89.6,0.0,89.6,0.0,0.0,0.0,282068.39
1517,2012,1,STONOTAVA,27.0,0.0,27.0,0.0,0.0,0.0,121517.88
536,2012,1,CREISS,67.0,0.0,67.0,0.0,0.0,0.0,170041.24
1950,2012,1,CREISS,38.0,0.0,38.0,0.0,0.0,0.0,121609.72
1401,2012,1,STONOTAVA,13.72,0.0,13.72,0.0,0.0,0.0,46850.68
1997,2012,1,STONOTAVA,450.38,0.0,450.38,0.0,0.0,0.0,1177070.22
127,2012,1,STONOTAVA,183.0,0.0,183.0,0.0,0.0,0.0,599550.34
1916,2012,1,STONOTAVA,15.68,0.0,15.68,0.0,0.0,0.0,32259.36
1284,2012,1,STONOTAVA,35.0,0.0,35.0,0.0,0.0,0.0,93212.56
1972,2012,1,STONOTAVA,54.29,0.0,54.29,0.0,0.0,0.0,172507.09
862,2012,1,CREISS,578.79,0.0,578.79,0.0,0.0,0.0,1564002.7
1068,2012,1,CREISS,59.39,0.0,59.39,0.0,0.0,0.0,216932.15
1622,2012,1,STONOTAVA,0.83,0.0,0.83,0.0,0.0,0.0,2953.5
1822,2012,1,CREISS,146.19,0.0,146.19,0.0,0.0,0.0,537098.7
1852,2012,1,CREISS,150.63,0.0,150.63,0.0,0.0,0.0,411282.67
52,2012,1,STONOTAVA,78.54,0.0,78.54,0.0,0.0,0.0,273809.7
547,2012,1,MOQNOTMET,54.5,0.0,54.5,0.0,0.0,0.0,139321.58
748,2012,1,CREISS,25.0,0.0,25.0,0.0,0.0,0.0,86408.78
1038,2012,1,CREISS,13.0,0.0,13.0,0.0,0.0,0.0,47613.6
1351,2012,1,CREISS,99.0,0.0,99.0,0.0,0.0,0.0,325437.15
1384,2012,1,CREISS,27.0,0.0,27.0,0.0,0.0,0.0,85002.4
1543,2012,1,CREISS,120.36,0.0,120.36,0.0,0.0,0.0,420969.14
1831,2012,1,CREISS,10.0,0.0,10.0,0.0,0.0,0.0,45163.2
1908,2012,1,OTHE,38.0,0.0,38.0,0.0,0.0,0.0,184584.88
1516,2012,1,OTHE,9.0,0.0,9.0,0.0,0.0,0.0,26143.2
1009,2012,1,STONOTAVA,246.0,0.0,246.0,0.0,0.0,0.0,603249.72
175,2012,1,STONOTAVA,166.22,0.0,166.22,0.0,0.0,0.0,607511.22
1715,2012,1,CREISS,52.0,0.0,52.0,0.0,0.0,0.0,170315.43
604,2012,1,OTHE,1.7,0.0,1.7,0.0,0.0,0.0,3473.76
1102,2012,1,STONOTAVA,6.0,0.0,6.0,0.0,0.0,0.0,14879.2
413,2012,1,STONOTAVA,33.0,0.0,33.0,0.0,0.0,0.0,106932.48
1869,2012,1,STONOTAVA,10.8,0.0,10.8,0.0,0.0,0.0,48410.0
1705,2012,1,OTHE,12.88,0.0,12.88,0.0,0.0,0.0,30610.71
1873,2012,1,STONOTAVA,7.0,0.0,7.0,0.0,0.0,0.0,18693.5
304,2012,1,STONOTAVA,61.31,0.0,61.31,0.0,0.0,0.0,186918.06
1955,2012,1,STONOTAVA,50.5,0.0,50.5,0.0,0.0,0.0,135280.32
2084,2012,1,CREISS,24.0,0.0,24.0,0.0,0.0,0.0,74277.28
1633,2012,1,STONOTAVA,88.0,0.0,88.0,0.0,0.0,0.0,282042.24
5,2012,1,STONOTAVA,157.6,0.0,157.6,0.0,0.0,0.0,458636.72
17,2012,1,STONOTAVA,65.25,0.0,65.25,0.0,0.0,0.0,188386.68
544,2012,1,STONOTAVA,346.4,0.0,346.4,0.0,0.0,0.0,955943.88
438,2012,1,STONOTAVA,1352.0,0.0,1352.0,0.0,0.0,0.0,3674259.84
1579,2012,1,STONOTAVA,67.54,0.0,67.54,0.0,0.0,0.0,265471.05
1238,2012,1,STONOTAVA,295.68,0.0,295.68,0.0,0.0,0.0,758993.13
1448,2012,1,STONOTAVA,33.58,0.0,33.58,0.0,0.0,0.0,116746.73
451,2012,1,STONOTAVA,39.69,0.0,39.69,0.0,0.0,0.0,105015.98
1888,2012,1,STONOTAVA,713.64,0.0,713.64,0.0,0.0,0.0,1641360.19
1376,2012,1,STONOTAVA,22.13,0.0,22.13,0.0,0.0,0.0,70032.64
1408,2012,1,OTHE,5.0,0.0,5.0,0.0,0.0,0.0,29060.4
2010,2012,1,STONOTAVA,7.0,0.0,7.0,0.0,0.0,0.0,32680.08
1228,2012,1,STONOTAVA,20.0,0.0,20.0,0.0,0.0,0.0,67449.86
1677,2012,1,STONOTAVA,84.0,0.0,84.0,0.0,0.0,0.0,211820.64
255,2012,1,STONOTAVA,6.08,0.0,6.08,0.0,0.0,0.0,14545.34
1721,2012,1,STONOTAVA,20.63,0.0,20.63,0.0,0.0,0.0,65343.6
1981,2012,1,STONOTAVA,85.6,0.0,85.6,0.0,0.0,0.0,312166.76
1414,2012,1,CREISS,238.9,0.0,238.9,0.0,0.0,0.0,770276.39
1123,2012,1,NOTINV,645.0,136.0,509.0,0.20845999999999998,0.20845,694830.16,3224029.76
1751,2012,1,STONOTAVA,31.0,0.0,31.0,0.0,0.0,0.0,96515.56
442,2012,1,STONOTAVA,41.31,0.0,41.31,0.0,0.0,0.0,141345.5
587,2012,1,NOTINV,758.0,73.0,685.0,0.06065,0.06064,349747.2,3637626.88
1002,2012,1,STONOTAVA,18.0,0.0,18.0,0.0,0.0,0.0,74970.96
1249,2012,1,STONOTAVA,9.0,0.0,9.0,0.0,0.0,0.0,21638.88
1089,2012,1,STONOTAVA,19.0,0.0,19.0,0.0,0.0,0.0,64707.88
1206,2012,1,STONOTAVA,4.0,0.0,4.0,0.0,0.0,0.0,8970.72
34,2012,1,STONOTAVA,75.75,0.0,75.75,0.0,0.0,0.0,181110.5
44,2012,1,STONOTAVA,16.14,0.0,16.14,0.0,0.0,0.0,49697.14
258,2012,1,CREISS,13.02,0.0,13.02,0.0,0.0,0.0,60876.76
1304,2012,1,STONOTAVA,14.0,0.0,14.0,0.0,0.0,0.0,43987.92
1145,2012,1,NOTINV,1.27,0.0,1.27,0.0,0.0,0.0,4241.94
87,2012,1,STONOTAVA,214.0,0.0,214.0,0.0,0.0,0.0,785000.32
1213,2012,1,STONOTAVA,26.35,0.0,26.35,0.0,0.0,0.0,90161.08
368,2012,1,NOTINV,204.28,0.0,204.28,0.0,0.0,0.0,601538.8
764,2012,1,STONOTAVA,4.0,0.0,4.0,0.0,0.0,0.0,15619.2
1860,2012,1,NOTINV,934.0,0.0,934.0,0.0,0.0,0.0,2792161.92
1067,2012,1,NOTINV,40.0,0.0,40.0,0.0,0.0,0.0,110200.0
1343,2012,1,STONOTAVA,10.2,0.0,10.2,0.0,0.0,0.0,25408.9
1747,2012,1,STONOTAVA,8.25,0.0,8.25,0.0,0.0,0.0,34655.42
1161,2012,1,STONOTAVA,6.46,0.0,6.46,0.0,0.0,0.0,29844.13
1862,2012,1,STONOTAVA,47.33,0.0,47.33,0.0,0.0,0.0,180687.82
981,2012,1,NOTINV,35.33,0.0,35.33,0.0,0.0,0.0,65139.12
1106,2012,1,OTHE,1.43,0.0,1.43,0.0,0.0,0.0,4055.52
1953,2012,1,NOTINV,7.22,0.0,7.22,0.0,0.0,0.0,17772.3
998,2012,1,CREISS,102.0,0.0,102.0,0.0,0.0,0.0,274981.62
1854,2012,1,CREISS,69.0,0.0,69.0,0.0,0.0,0.0,224192.48
2016,2012,1,STONOTAVA,12.0,0.0,12.0,0.0,0.0,0.0,40309.92
1952,2012,1,STONOTAVA,37.35,0.0,37.35,0.0,0.0,0.0,92731.49
1505,2012,1,OTHE,4.0,0.0,4.0,0.0,0.0,0.0,30378.36
1046,2012,1,STONOTAVA,9.34,4.0,5.34,0.11198,0.11198,8051.9,25408.31
1807,2012,1,NOTINV,6.0,0.0,6.0,0.0,0.0,0.0,13265.64
1564,2012,1,STONOTAVA,12.5,0.0,12.5,0.0,0.0,0.0,49432.14
1479,2012,1,STONOTAVA,20.0,0.0,20.0,0.0,0.0,0.0,95967.94
1536,2012,1,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,8817.12
1503,2012,1,STONOTAVA,4.0,0.0,4.0,0.0,0.0,0.0,12946.72
261,2012,1,STONOTAVA,10.0,0.0,10.0,0.0,0.0,0.0,36990.48
1565,2012,1,OTHE,11.0,0.0,11.0,0.0,0.0,0.0,11447.0
1879,2012,1,STONOTAVA,59.0,0.0,59.0,0.0,0.0,0.0,150372.88
1437,2012,1,CREISS,252.12,0.0,252.12,0.0,0.0,0.0,771689.56
2036,2012,1,STONOTAVA,21.33,0.0,21.33,0.0,0.0,0.0,61762.48
1044,2012,1,STONOTAVA,76.1,0.0,76.1,0.0,0.0,0.0,281275.9
627,2012,1,STONOTAVA,68.5,0.0,68.5,0.0,0.0,0.0,221037.02
422,2012,1,CREISS,97.49,0.0,97.49,0.0,0.0,0.0,345367.66
1645,2012,1,STONOTAVA,53.0,0.0,53.0,0.0,0.0,0.0,209036.26
132,2012,1,STONOTAVA,13.0,0.0,13.0,0.0,0.0,0.0,41650.0
1650,2012,1,OTHE,13.0,0.0,13.0,0.0,0.0,0.0,55666.8
1655,2012,1,STONOTAVA,5.0,0.0,5.0,0.0,0.0,0.0,14622.0
1660,2012,1,NOTINV,23.0,3.0,20.0,0.09375,0.09375,15045.12,115509.76
1674,2012,1,STONOTAVA,27.1,0.44,26.66,0.016980000000000002,0.016980000000000002,1564.56,132862.36
1369,2012,1,STONOTAVA,19.0,0.0,19.0,0.0,0.0,0.0,65555.52
1662,2012,1,STONOTAVA,46.0,0.0,46.0,0.0,0.0,0.0,122341.51
2008,2012,1,CREISS,88.0,0.0,88.0,0.0,0.0,0.0,307958.22
1477,2012,1,OTHE,3.0,0.0,3.0,0.0,0.0,0.0,15045.12
1659,2012,1,STONOTAVA,9.0,0.0,9.0,0.0,0.0,0.0,34978.56
1959,2012,1,STONOTAVA,2.79,0.0,2.79,0.0,0.0,0.0,10128.28
331,2012,1,STONOTAVA,5.0,0.0,5.0,0.0,0.0,0.0,17678.4
2062,2012,1,STONOTAVA,7.46,0.0,7.46,0.0,0.0,0.0,24230.73
1431,2012,1,CREISS,34.0,0.0,34.0,0.0,0.0,0.0,150934.02
1927,2012,1,STONOTAVA,43.67,0.0,43.67,0.0,0.0,0.0,118437.16
846,2012,1,STONOTAVA,8.31,0.0,8.31,0.0,0.0,0.0,19991.27
1624,2012,1,STONOTAVA,14.49,0.0,14.49,0.0,0.0,0.0,47779.28
349,2012,1,CREISS,145.0,0.0,145.0,0.0,0.0,0.0,459599.94
2044,2012,1,CREISS,63.88,0.0,63.88,0.0,0.0,0.0,200459.68
1857,2012,1,OTHE,23.0,0.0,23.0,0.0,0.0,0.0,85111.56
1173,2012,1,STONOTAVA,10.0,0.0,10.0,0.0,0.0,0.0,32158.84
980,2012,1,OTHE,5.0,0.0,5.0,0.0,0.0,0.0,19108.16
1020,2012,1,STONOTAVA,14.0,0.0,14.0,0.0,0.0,0.0,68309.68
2056,2012,1,CREISS,396.8,0.0,396.8,0.0,0.0,0.0,1487608.68
1051,2012,1,STONOTAVA,101.95,0.0,101.95,0.0,0.0,0.0,265802.37
607,2012,1,NOTINV,8.0,0.0,8.0,0.0,0.0,0.0,28053.6
1043,2012,1,STONOTAVA,83.13,0.0,83.13,0.0,0.0,0.0,243790.32
185,2012,1,CREISS,225.58,0.0,225.58,0.0,0.0,0.0,706389.6
1744,2012,1,STONOTAVA,18.82,0.0,18.82,0.0,0.0,0.0,39542.32
11,2012,1,STONOTAVA,47.5,0.0,47.5,0.0,0.0,0.0,143509.92
1456,2012,1,STONOTAVA,120.0,0.0,120.0,0.0,0.0,0.0,326712.72
2112,2012,1,CREISS,179.0,0.0,179.0,0.0,0.0,0.0,646161.81
850,2012,1,NOTINV,0.33,0.0,0.33,0.0,0.0,0.0,204.72
114,2012,1,OTHE,3.0,0.0,3.0,0.0,0.0,0.0,4968.0
1293,2012,1,MOQNOTMET,20.0,0.0,20.0,0.0,0.0,0.0,69563.02
1780,2012,1,NOTINV,0.33,0.0,0.33,0.0,0.0,0.0,201.94
1155,2012,1,NOTINV,373.23,0.0,373.23,0.0,0.0,0.0,1171123.42
601,2012,1,CREISS,45.0,0.0,45.0,0.0,0.0,0.0,162814.24
9,2012,1,MOQNOTMET,19.65,0.0,19.65,0.0,0.0,0.0,48415.72
550,2012,1,CREISS,121.0,0.0,121.0,0.0,0.0,0.0,372907.64
251,2012,1,STONOTAVA,13.0,0.0,13.0,0.0,0.0,0.0,63552.9
530,2012,1,OTHE,3.0,0.0,3.0,0.0,0.0,0.0,6658.2
1257,2012,1,CREISS,21.0,0.0,21.0,0.0,0.0,0.0,82574.56
1682,2012,1,STONOTAVA,22.0,0.0,22.0,0.0,0.0,0.0,89544.28
1023,2012,1,CREISS,1.05,0.0,1.05,0.0,0.0,0.0,3170.96
1147,2012,1,NOTINV,11.0,0.0,11.0,0.0,0.0,0.0,24697.8
345,2012,1,CREISS,30.27,0.0,30.27,0.0,0.0,0.0,72100.59
1027,2012,1,MOQNOTMET,3.0,0.0,3.0,0.0,0.0,0.0,8623.6
2064,2012,1,CREISS,19.0,0.0,19.0,0.0,0.0,0.0,63849.88
1826,2012,1,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,4430.4
1733,2012,1,NOTINV,4.03,0.0,4.03,0.0,0.0,0.0,11789.48
1027,2012,1,NOTINV,4.0,0.0,4.0,0.0,0.0,0.0,11249.0
280,2012,1,STONOTAVA,18.06,0.0,18.06,0.0,0.0,0.0,60166.57
746,2012,1,NOTINV,4.0,0.0,4.0,0.0,0.0,0.0,15827.04
217,2012,1,CREISS,232.0,0.0,232.0,0.0,0.0,0.0,708921.64
2115,2012,1,STONOTAVA,94.0,0.0,94.0,0.0,0.0,0.0,352438.68
241,2012,1,MOQNOTMET,39.0,0.0,39.0,0.0,0.0,0.0,138328.2
2103,2012,1,CREISS,45.0,0.0,45.0,0.0,0.0,0.0,141944.42
1793,2012,1,CREISS,24.0,0.0,24.0,0.0,0.0,0.0,115611.52
548,2012,1,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,4380.0
2015,2012,1,STONOTAVA,11.64,0.0,11.64,0.0,0.0,0.0,21245.76
77,2012,1,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,4438.8
1176,2012,1,STONOTAVA,10.0,0.0,10.0,0.0,0.0,0.0,48739.62
1601,2012,1,CREISS,1.0,0.0,1.0,0.0,0.0,0.0,3325.44
75,2012,1,MOQNOTMET,5.0,0.0,5.0,0.0,0.0,0.0,14356.08
241,2012,1,NOTINV,21.23,0.0,21.23,0.0,0.0,0.0,67828.65
2048,2012,1,STONOTAVA,35.06,0.0,35.06,0.0,0.0,0.0,110263.04
1594,2012,1,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,1896.0
1557,2012,1,OTHE,11.0,0.0,11.0,0.0,0.0,0.0,53306.88
1626,2012,1,OTHE,3.0,0.0,3.0,0.0,0.0,0.0,14987.0
1672,2012,1,CREISS,10.0,0.0,10.0,0.0,0.0,0.0,39678.72
975,2012,1,OTHE,3.33,0.0,3.33,0.0,0.0,0.0,6320.0
1789,2012,1,OTHE,4.0,0.0,4.0,0.0,0.0,0.0,21155.2
1567,2012,1,OTHE,3.0,0.0,3.0,0.0,0.0,0.0,7817.4
1008,2012,1,STONOTAVA,22.0,0.0,22.0,0.0,0.0,0.0,78278.76
1104,2012,1,OTHE,6.0,0.0,6.0,0.0,0.0,0.0,17142.8
1419,2012,1,CREISS,15.0,0.0,15.0,0.0,0.0,0.0,53869.16
628,2012,1,OTHE,1.0,0.0,1.0,0.0,0.0,0.0,2218.2
1053,2012,1,NOTINV,2.0,0.0,2.0,0.0,0.0,0.0,5009.04
1048,2012,1,OTHE,20.61,0.0,20.61,0.0,0.0,0.0,32589.87
151,2012,1,CREISS,120.0,0.0,120.0,0.0,0.0,0.0,392421.82
1960,2012,1,CREISS,47.0,0.0,47.0,0.0,0.0,0.0,116297.16
1643,2012,1,OTHE,4.0,0.0,4.0,0.0,0.0,0.0,11042.4
1696,2012,1,OTHE,4.0,0.0,4.0,0.0,0.0,0.0,19384.32
1932,2012,1,OTHE,20.0,0.0,20.0,0.0,0.0,0.0,57907.5
1276,2012,1,CREISS,74.0,0.0,74.0,0.0,0.0,0.0,282287.54
1366,2012,1,OTHE,0.0,0.0,0.0,0.0,0.0,0.0,11.34
1196,2012,1,STONOTAVA,18.0,0.0,18.0,0.0,0.0,0.0,20270.4
586,2012,1,STONOTAVA,3.0,0.0,3.0,0.0,0.0,0.0,13384.82
1506,2012,1,NOTINV,582.0,0.0,582.0,0.0,0.0,0.0,1259661.4
1522,2012,1,NOTINV,32.0,0.0,32.0,0.0,0.0,0.0,70750.08
250,2012,1,CREISS,23.0,0.0,23.0,0.0,0.0,0.0,104610.38
1647,2012,1,OTHE,5.0,0.0,5.0,0.0,0.0,0.0,20982.0
1347,2012,1,CREISS,3.0,0.0,3.0,0.0,0.0,0.0,14856.0
302,2012,1,NOTINV,8.0,0.0,8.0,0.0,0.0,0.0,22942.24
1627,2012,1,NOTINV,12.0,0.0,12.0,0.0,0.0,0.0,26647.92
1776,2012,1,OTHE,6.0,0.0,6.0,0.0,0.0,0.0,25052.4
1599,2012,1,STONOTAVA,3.0,0.0,3.0,0.0,0.0,0.0,10344.6
1394,2012,1,STONOTAVA,21.6,0.0,21.6,0.0,0.0,0.0,54723.32
1146,2012,1,NOTINV,120.2,0.0,120.2,0.0,0.0,0.0,597260.95
1664,2012,1,OTHE,3.0,0.0,3.0,0.0,0.0,0.0,4968.0
1757,2012,1,NOTINV,4.0,0.0,4.0,0.0,0.0,0.0,2909.28
1229,2012,1,MOQNOTMET,1.4,0.0,1.4,0.0,0.0,0.0,3955.62
960,2012,1,CREISS,58.34,0.0,58.34,0.0,0.0,0.0,189513.94
1258,2012,1,NOTINV,1887.0,0.0,1887.0,0.0,0.0,0.0,9489748.56
1513,2012,1,CREISS,37.0,0.0,37.0,0.0,0.0,0.0,179864.4
1180,2012,1,OTHE,3.0,0.0,3.0,0.0,0.0,0.0,9161.0
2008,2012,1,OTHE,10.0,0.0,10.0,0.0,0.0,0.0,6282.0
2061,2012,1,CREISS,30.0,0.0,30.0,0.0,0.0,0.0,87176.56
592,2012,1,NOTINV,10.0,0.0,10.0,0.0,0.0,0.0,30004.8
1455,2012,1,OTHE,2.0,0.0,2.0,0.0,0.0,0.0,3312.0
1549,2012,1,STONOTAVA,1.8,0.0,1.8,0.0,0.0,0.0,5712.96
429,2012,1,CREISS,0.08,0.0,0.08,0.0,0.0,0.0,243.0
2120,2012,1,CREISS,2.0,0.0,2.0,0.0,0.0,0.0,5337.6
1810,2012,1,STONOTAVA,0.5,0.0,0.5,0.0,0.0,0.0,1572.0
944,2012,1,STONOTAVA,1.0,0.0,1.0,0.0,0.0,0.0,3062.4
2121,2012,1,STONOTAVA,14.2,0.0,14.2,0.0,0.0,0.0,39346.0
266,2012,1,CREISS,29.04,0.0,29.04,0.0,0.0,0.0,77909.56
1392,2012,1,NOTINV,1.27,0.0,1.27,0.0,0.0,0.0,3499.2
563,2012,1,CREISS,2.0,0.0,2.0,0.0,0.0,0.0,6134.4
1297,2012,1,NOTINV,4.04,0.0,4.04,0.0,0.0,0.0,17884.2
1883,2012,1,NOTINV,25.0,0.0,25.0,0.0,0.0,0.0,29517.0
1507,2012,1,NOTINV,5.0,0.0,5.0,0.0,0.0,0.0,10612.8
1359,2012,1,NOTINV,7.0,0.0,7.0,0.0,0.0,0.0,28324.8
1616,2013,11,OTHE,60.0,0.0,60.0,0.0,0.0,0.0,90504.0
1031,2013,11,MOQNOTMET,12.0,0.0,12.0,0.0,0.0,0.0,51710.02
296,2013,12,STONOTAVA,47.2,0.0,47.2,0.0,0.0,0.0,292893.84
470,2013,12,STONOTAVA,75.61,0.0,75.61,0.0,0.0,0.0,330846.64
860,2013,12,MOQNOTMET,2.0,0.0,2.0,0.0,0.0,0.0,9307.2
2461,2013,12,STONOTAVA,72.72,0.0,72.72,0.0,0.0,0.0,290015.35
1855,2013,12,CREISS,376.6,0.0,376.6,0.0,0.0,0.0,1262816.94
112,2013,12,NOTINV,20.0,0.0,20.0,0.0,0.0,0.0,46036.64
237,2013,12,STONOTAVA,24.0,0.0,24.0,0.0,0.0,0.0,99415.68
1470,2013,12,STONOTAVA,98.0,0.0,98.0,0.0,0.0,0.0,385345.98
1523,2013,12,STONOTAVA,178.14,0.0,178.14,0.0,0.0,0.0,667441.5
1570,2013,12,CREISS,316.58,0.0,316.58,0.0,0.0,0.0,975965.87
1570,2013,12,NOTINV,6.0,0.0,6.0,0.0,0.0,0.0,16415.52
